algorithm,experiment,condition,noise_type,noise_rate_hz,teacher_weight,n_trials,ber_mean,ber_std,ber_median,ber_q25,ber_q75,ber_ci95_low,ber_ci95_high,bit_errors_mean,bit_errors_std,bit_errors_median,bit_errors_q25,bit_errors_q75,bit_errors_ci95_low,bit_errors_ci95_high,ciphertext_byte_accuracy_mean,ciphertext_byte_accuracy_std,ciphertext_byte_accuracy_median,ciphertext_byte_accuracy_q25,ciphertext_byte_accuracy_q75,ciphertext_byte_accuracy_ci95_low,ciphertext_byte_accuracy_ci95_high,exact_ciphertext_recovery_mean,exact_ciphertext_recovery_std,exact_ciphertext_recovery_median,exact_ciphertext_recovery_q25,exact_ciphertext_recovery_q75,exact_ciphertext_recovery_ci95_low,exact_ciphertext_recovery_ci95_high,exact_ciphertext_recovery_wilson95_low,exact_ciphertext_recovery_wilson95_high,decryption_success_mean,decryption_success_std,decryption_success_median,decryption_success_q25,decryption_success_q75,decryption_success_ci95_low,decryption_success_ci95_high,decryption_success_wilson95_low,decryption_success_wilson95_high,exact_plaintext_recovery_mean,exact_plaintext_recovery_std,exact_plaintext_recovery_median,exact_plaintext_recovery_q25,exact_plaintext_recovery_q75,exact_plaintext_recovery_ci95_low,exact_plaintext_recovery_ci95_high,exact_plaintext_recovery_wilson95_low,exact_plaintext_recovery_wilson95_high,decoder_tie_fraction_mean,decoder_tie_fraction_std,decoder_tie_fraction_median,decoder_tie_fraction_q25,decoder_tie_fraction_q75,decoder_tie_fraction_ci95_low,decoder_tie_fraction_ci95_high,victor_purpura_mean_mean,victor_purpura_mean_std,victor_purpura_mean_median,victor_purpura_mean_q25,victor_purpura_mean_q75,victor_purpura_mean_ci95_low,victor_purpura_mean_ci95_high,van_rossum_mean_mean,van_rossum_mean_std,van_rossum_mean_median,van_rossum_mean_q25,van_rossum_mean_q75,van_rossum_mean_ci95_low,van_rossum_mean_ci95_high,simulation_wall_s_mean,simulation_wall_s_std,simulation_wall_s_median,simulation_wall_s_q25,simulation_wall_s_q75,simulation_wall_s_ci95_low,simulation_wall_s_ci95_high,plaintext_byte_accuracy_mean,plaintext_byte_accuracy_std,plaintext_byte_accuracy_median,plaintext_byte_accuracy_q25,plaintext_byte_accuracy_q75,plaintext_byte_accuracy_ci95_low,plaintext_byte_accuracy_ci95_high
ChaCha20,teaching_weight_sweep,teacher_assisted_then_off,poisson_excitatory,10.0,900.0,10,0.04348290598290598,0.0026673765400390325,0.0438034188034188,0.04193376068376068,0.04487179487179487,0.041880341880341884,0.04508547008547008,40.7,2.496664441476534,41.0,39.25,42.0,39.2,42.1,0.6752136752136753,0.02483703101732576,0.670940170940171,0.6602564102564102,0.6987179487179487,0.6606837606837607,0.6897435897435897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2775327998628892,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.7224672001371107,0.9999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2775327998628892,0.0969017094017094,0.003023921611873758,0.09775641025641026,0.09642094017094018,0.09829059829059829,0.09497863247863247,0.09861111111111112,89.56506249999998,0.17881881202693217,89.54374999999996,89.40812499999996,89.69624999999998,89.46624531249998,89.66888749999998,7.134504287898454,0.011543745201932052,7.134063732299194,7.124713333785694,7.141655418746439,7.128018059730649,7.141686391577154,0.5948036796180531,0.0053707052641762945,0.5936217040289193,0.5928906763438135,0.5969824123894796,0.5919347675371682,0.5982409439072944,0.002857142857142847,0.004600437062282346,0.0,0.0,0.0071428571428571175,0.0,0.005714285714285694
ChaCha20,teaching_weight_sweep,teacher_assisted_then_off,poisson_excitatory,10.0,1200.0,10,0.0297008547008547,0.0020642986817933683,0.03044871794871795,0.027777777777777776,0.030982905982905984,0.028525641025641025,0.030982905982905984,27.8,1.9321835661585915,28.5,26.0,29.0,26.7,28.9,0.7769230769230768,0.013024648946623927,0.7735042735042734,0.7692307692307692,0.7863247863247863,0.7692307692307692,0.7846153846153847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2775327998628892,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.7224672001371107,0.9999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2775327998628892,0.08002136752136753,0.002386305636431762,0.08012820512820513,0.07905982905982906,0.08012820512820513,0.07873931623931625,0.08141025641025641,89.94649999999999,0.27234262147564875,89.94437499999998,89.70531249999998,90.18906249999998,89.78162499999999,90.10693749999999,7.165203994991449,0.01640217546594253,7.164533609777081,7.150003392953048,7.175631276944655,7.155668190184556,7.174763116930517,0.6027481766650453,0.005156072342578403,0.6038734944304451,0.5997488910215907,0.6067657701205462,0.5997422695189015,0.6057131162891164,0.001904761904761898,0.0040155906795788805,0.0,0.0,0.0,0.0,0.004761904761904745
DES,teaching_ablation,default_stdp_teacher_off,poisson_excitatory,10.0,1200.0,10,0.06729166666666667,0.004084844769403541,0.06770833333333333,0.06614583333333333,0.06953125,0.06468750000000001,0.06947916666666668,64.6,3.9214509786273974,65.0,63.5,66.75,62.097500000000004,66.7,0.5341666666666667,0.027343832671832692,0.525,0.5166666666666666,0.5541666666666667,0.5191666666666667,0.5516666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2775327998628892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2775327998628892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2775327998628892,0.10187500000000001,0.0048809120530015505,0.10052083333333334,0.0984375,0.10364583333333334,0.09916666666666667,0.10479427083333334,90.0255,0.1408215601587829,90.06031249999998,89.92468750000003,90.12781249999999,89.9414765625,90.10388124999997,7.365706646308101,0.006031502919461259,7.366283949104907,7.361549705876625,7.369506579366126,7.36205112524768,7.369045672876344,0.6122384336078539,0.004708673297914109,0.6102746675023809,0.6084896249230951,0.6146773452637717,0.6095923646731536,0.6150327045080485,,,,,,,
DES,teaching_ablation,es_static_teacher_off,poisson_excitatory,10.0,1200.0,10,0.003333333333333333,0.0012804922857351233,0.0036458333333333334,0.00234375,0.004166666666666667,0.0025,0.0040625,3.2,1.2292725943057183,3.5,2.25,4.0,2.5,3.9,0.9733333333333333,0.010243938285880971,0.9708333333333333,0.9666666666666667,0.98125,0.9675,0.9799999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2775327998628892,0.6,0.5163977794943222,1.0,0.0,1.0,0.3,0.9,0.31267376973365824,0.8318196702937638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2775327998628892,0.00625,0.001473139127471974,0.00625,0.005208333333333333,0.00703125,0.005416666666666667,0.007083333333333333,76.77675000000004,0.28833736750549893,76.83093750000003,76.5903125,76.99671875000003,76.60961875000002,76.93426562500005,6.3823032990161,0.013209033095302206,6.385417931234999,6.375085250531171,6.389422300912386,6.373956210480164,6.389560431024784,0.6122564397519454,0.006156831650137783,0.6120248924707994,0.6096618946176022,0.6155308578163385,0.6086340850911801,0.6156494733633008,0.792063492063492,0.08505922528744529,0.7952380952380952,0.7404761904761905,0.8357142857142857,0.7285714285714286,0.8492063492063493
DES,teaching_ablation,es_stdp_teacher_off,poisson_excitatory,10.0,1200.0,10,0.014895833333333334,0.002822982864469145,0.014583333333333334,0.0125,0.01640625,0.013333333333333332,0.016666666666666663,14.3,2.7100635498903793,14.0,12.0,15.75,12.8,16.0,0.8891666666666665,0.018023475775009245,0.8875,0.8833333333333333,0.9,0.8775000000000001,0.8991666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2775327998628892,0.1,0.31622776601683794,0.0,0.0,0.0,0.0,0.3,0.017876213095072896,0.4041500267952385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2775327998628892,0.026979166666666665,0.004431676538788052,0.026041666666666668,0.02421875,0.030208333333333334,0.024270833333333332,0.029479166666666667,82.07075000000002,0.18122696213740144,82.06000000000003,81.89828125000003,82.21515625,81.96359375000002,82.17607031250003,6.671707252260477,0.008878990564982857,6.668521161342445,6.665788684055189,6.677183697508953,6.666782408015784,6.677085838223586,0.60775146195665,0.0043410272084701985,0.6056632968829945,0.6042564878589474,0.6108732103602961,0.6052396380098071,0.6104691636154894,0.12380952380952381,0.0,0.12380952380952381,0.12380952380952381,0.12380952380952381,0.12380952380952381,0.12380952380952381
DES,teaching_ablation,full_network,poisson_excitatory,10.0,1200.0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.7224672001371107,0.9999999999999999,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.7224672001371107,0.9999999999999999,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.7224672001371107,0.9999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,144.66218750000002,0.31629422313768835,144.6334375,144.48875000000004,144.83671875,144.48673906250002,144.85059375,11.499070516178298,0.022551343352420577,11.499399358939254,11.484103140269388,11.508839809196552,11.48728358456635,11.513271523653417,1.1789179798681289,0.00659865629853585,1.1783030944643542,1.177297732559964,1.1824639909318648,1.1747201547003352,1.1825916939164745,1.0,0.0,1.0,1.0,1.0,1.0,1.0
DES,teaching_ablation,teacher_assisted_then_off,poisson_excitatory,10.0,1200.0,10,0.0425,0.001756820922315766,0.041666666666666664,0.041666666666666664,0.04375,0.04145833333333333,0.043541666666666666,40.8,1.6865480854231356,40.0,40.0,42.0,40.0,41.8,0.7133333333333332,0.011249142628509231,0.7124999999999999,0.7020833333333333,0.725,0.7066666666666667,0.7199999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2775327998628892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2775327998628892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2775327998628892,0.07354166666666664,0.002786444812185955,0.0734375,0.07213541666666666,0.07473958333333333,0.07197916666666666,0.07510416666666667,91.670875,0.2211727344683755,91.656875,91.51312500000002,91.7340625,91.55497968750001,91.8081359375,7.243805806686875,0.01320112799433593,7.242109466529135,7.23256226735494,7.251435452256599,7.236403480100933,7.25197569783693,0.6095174523070455,0.003985360464917765,0.6102719655027613,0.6070312604424544,0.6118469802895561,0.6073502335522789,0.6118858301284491,,,,,,,
DES,teaching_ablation,teacher_only,poisson_excitatory,10.0,1200.0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.7224672001371107,0.9999999999999999,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.7224672001371107,0.9999999999999999,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.7224672001371107,0.9999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.34125000000008,7.489778066296963e-15,60.34125000000009,60.34125000000009,60.34125000000009,60.34125000000008,60.34125000000008,6.039369253807957,9.362222582871203e-16,6.0393692538079575,6.0393692538079575,6.0393692538079575,6.039369253807957,6.039369253807957,1.1768173140473663,0.005885177368598849,1.1769202538998798,1.1740166825475171,1.1802142194355838,1.1731774170906284,1.18028846720641,1.0,0.0,1.0,1.0,1.0,1.0,1.0
DES,teaching_weight_sweep,teacher_assisted_then_off,poisson_excitatory,10.0,0.0,10,0.0140625,0.003446082159944307,0.0140625,0.01171875,0.015364583333333334,0.012291666666666666,0.016145833333333335,13.5,3.3082388735465345,13.5,11.25,14.75,11.6,15.5,0.8924999999999998,0.025594776666198756,0.8916666666666666,0.8833333333333333,0.9145833333333333,0.8766666666666666,0.9066666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2775327998628892,0.1,0.31622776601683794,0.0,0.0,0.0,0.0,0.3,0.017876213095072896,0.4041500267952385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2775327998628892,0.026770833333333334,0.0034739578995224346,0.026041666666666668,0.02421875,0.027083333333333334,0.024895833333333332,0.029062499999999998,82.00275000000002,0.2904994800626442,81.9465625,81.82281250000004,82.22015625000003,81.84423281250001,82.16719843750002,6.6668292011451245,0.017983344701138392,6.664515927891352,6.655692444475298,6.675905676606678,6.656433280142148,6.6779944598342045,0.6105461095925421,0.002883324487911347,0.6101153224008158,0.6091385697945952,0.611019688542001,0.6090038221463328,0.6124843661754859,0.49523809523809526,0.0,0.49523809523809526,0.49523809523809526,0.49523809523809526,0.49523809523809526,0.49523809523809526
DES,teaching_weight_sweep,teacher_assisted_then_off,poisson_excitatory,10.0,300.0,10,0.019999999999999997,0.0029380827501814147,0.019791666666666666,0.017447916666666667,0.021354166666666667,0.018333333333333333,0.02177083333333333,19.2,2.820559440174157,19.0,16.75,20.5,17.6,20.9,0.8508333333333333,0.02203042228766484,0.85,0.84375,0.8708333333333333,0.8366666666666667,0.8633333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2775327998628892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2775327998628892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2775327998628892,0.029895833333333333,0.0031075903937867293,0.030208333333333334,0.028125,0.030989583333333334,0.028229166666666666,0.031875,84.14618750000002,0.2631393421137494,84.15937500000004,83.96500000000002,84.32125000000005,83.98362031250004,84.30056562500005,6.802514557699072,0.01598260092671305,6.806303358235267,6.790637363031784,6.815128864915675,6.792678721917442,6.811336877026006,0.6126909715821967,0.00424026964953835,0.6114000785164535,0.6104783418704756,0.6128555524628609,0.6104603464296088,0.6154035172663861,,,,,,,
DES,teaching_weight_sweep,teacher_assisted_then_off,poisson_excitatory,10.0,600.0,10,0.02322916666666667,0.00264664430557771,0.023958333333333335,0.022135416666666664,0.023958333333333335,0.021666666666666664,0.024687500000000005,22.3,2.5407785333546005,23.0,21.25,23.0,20.8,23.8,0.8299999999999998,0.01808757844011079,0.8291666666666666,0.8166666666666667,0.8416666666666667,0.82,0.8408333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2775327998628892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2775327998628892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2775327998628892,0.06135416666666667,0.0033104684545980628,0.06302083333333333,0.058854166666666666,0.06354166666666666,0.05927083333333334,0.063125,88.24249999999999,0.2528480137465097,88.2121875,88.07234375,88.39171875,88.095675,88.39744999999999,7.032080906895229,0.016225031511534187,7.0313441565502615,7.022468685555209,7.041420790055442,7.022967246091835,7.041898086133035,0.6113651719875633,0.00508796069588017,0.6091461824253201,0.6086208395427093,0.6137613410246558,0.6084171647013864,0.6143657067848836,,,,,,,
DES,teaching_weight_sweep,teacher_assisted_then_off,poisson_excitatory,10.0,900.0,10,0.043020833333333335,0.002988936002313519,0.042708333333333334,0.04088541666666667,0.04453125,0.04135416666666667,0.04489583333333333,41.3,2.869378562220979,41.0,39.25,42.75,39.7,43.0,0.7099999999999999,0.013494397557212354,0.7083333333333333,0.7020833333333333,0.7229166666666667,0.7016666666666665,0.7174999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2775327998628892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2775327998628892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2775327998628892,0.07916666666666668,0.0043645156562418545,0.08020833333333334,0.07604166666666666,0.08125,0.0765625,0.08166666666666667,91.02293749999998,0.304833465748557,91.016875,90.78812499999998,91.24703125,90.85330937499998,91.19781562499999,7.191300499422924,0.018349678513572592,7.191341621170475,7.178915949088691,7.202622267486634,7.180699590226335,7.202477564538402,0.6115320560988039,0.006314402117229276,0.6079371704254299,0.6075140813481994,0.6144787839148194,0.6081977357383584,0.6154527585901087,,,,,,,
DES,teaching_weight_sweep,teacher_assisted_then_off,poisson_excitatory,10.0,1200.0,10,0.043020833333333335,0.0029483235715769152,0.0421875,0.04088541666666667,0.044270833333333336,0.04145833333333333,0.044895833333333336,41.3,2.8303906287138374,40.5,39.25,42.5,39.8,43.1,0.7125,0.018941919023591478,0.7166666666666667,0.7020833333333333,0.725,0.7008333333333333,0.7233333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2775327998628892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2775327998628892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2775327998628892,0.0725,0.003995319406567369,0.07239583333333333,0.06979166666666667,0.07291666666666667,0.07031250000000001,0.075,91.7325625,0.33702750490502226,91.65406250000001,91.548125,91.89218750000003,91.54135468749999,91.93134218750001,7.244345549185961,0.020175754797002725,7.240779540982995,7.233856900640523,7.252459972367032,7.232597674274099,7.25708476018591,0.6105691946577281,0.004874520495258987,0.6093771554296836,0.6077135841478594,0.6116015709703788,0.6079955870175036,0.6137725384510122,,,,,,,
ECIES,teaching_ablation,default_stdp_teacher_off,poisson_excitatory,10.0,1200.0,10,0.0590909090909091,0.001608162725129865,0.059343434343434344,0.05823863636363637,0.059343434343434344,0.058143939393939394,0.0601010101010101,93.6,2.5473297566057065,94.0,92.25,94.0,92.1,95.2,0.6414141414141413,0.01166364180181061,0.6414141414141414,0.6376262626262627,0.6452020202020201,0.6348484848484848,0.647979797979798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2775327998628892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2775327998628892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2775327998628892,0.11218434343434344,0.001929841164665047,0.11237373737373738,0.11047979797979798,0.11363636363636363,0.11098484848484849,0.11325757575757575,148.9679375,0.04726922191320064,148.96343750000003,148.92749999999995,148.99906250000004,148.94037187499998,148.99694375,9.444492780417015,0.0011829955645120856,9.444573527659292,9.443534548849318,9.445237815059038,9.443819142703056,9.445192493259919,1.0125339718069881,0.005808027001575272,1.0136974540073425,1.00973969505867,1.0164764961227775,1.0089882775302976,1.0158133199863368,,,,,,,
ECIES,teaching_ablation,es_static_teacher_off,poisson_excitatory,10.0,1200.0,10,0.0025252525252525255,0.0013958858545266835,0.001893939393939394,0.0014204545454545455,0.0034722222222222225,0.001767676767676768,0.0033459595959595967,4.0,2.211083193570267,3.0,2.25,5.5,2.8,5.3,0.9803030303030302,0.010766516468228635,0.9848484848484849,0.976010101010101,0.9886363636363636,0.9742424242424242,0.9863636363636363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2775327998628892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2775327998628892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2775327998628892,0.005681818181818182,0.003078438307728913,0.004734848484848485,0.003787878787878788,0.007733585858585859,0.003914141414141414,0.007512626262626262,126.34312500000007,0.5622163636744635,126.27406250000014,126.04453125000006,126.81390625000003,126.01595000000007,126.66672500000006,8.183165848673813,0.026167340719264857,8.180635926899857,8.168452621200629,8.201008016481417,8.167820273326333,8.198347380144545,1.0154158385936172,0.010048418694981236,1.0163088788976893,1.0096377212903462,1.019385377294384,1.0097055984346661,1.021527581239352,,,,,,,
ECIES,teaching_ablation,es_stdp_teacher_off,poisson_excitatory,10.0,1200.0,10,0.00441919191919192,0.0013637922345134386,0.004419191919191919,0.0033143939393939395,0.005366161616161616,0.0035984848484848487,0.005241477272727265,7.0,2.160246899469287,7.0,5.25,8.5,5.8,8.2,0.9651515151515152,0.009945491910937302,0.9646464646464646,0.9570707070707071,0.9734848484848484,0.9595959595959597,0.9712121212121211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2775327998628892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2775327998628892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2775327998628892,0.008017676767676767,0.0020413542614104,0.007575757575757576,0.006470959595959596,0.009311868686868688,0.006881313131313131,0.009217171717171718,136.92818750000004,0.36601343919805174,136.98468750000004,136.65171875000007,137.17625000000004,136.72381250000007,137.1380078125,8.666305857131636,0.019643707027628732,8.665474798883906,8.6517373780176,8.676130885914434,8.654862743006376,8.677023496466381,1.0037892527878285,0.0055101611242724564,1.0042853800114244,0.9996875186916441,1.0073112942627631,1.0004456361674237,1.0069148252432933,,,,,,,
ECIES,teaching_ablation,full_network,poisson_excitatory,10.0,1200.0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.7224672001371107,0.9999999999999999,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.7224672001371107,0.9999999999999999,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.7224672001371107,0.9999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,260.70499999999976,0.37030228830270623,260.7631249999997,260.39828124999974,260.96093749999983,260.4894531249997,260.91776093749974,15.836300797029372,0.016593428089617886,15.834168139346025,15.824341786909617,15.842005190305903,15.826579767912987,15.846765060891473,1.944801003811881,0.007512744445323661,1.9425099604995921,1.9412996748578735,1.9485620360355824,1.9406074197718408,1.949461271875771,1.0,0.0,1.0,1.0,1.0,1.0,1.0
ECIES,teaching_ablation,teacher_assisted_then_off,poisson_excitatory,10.0,1200.0,10,0.013005050505050506,0.0029641105827708774,0.012941919191919192,0.011994949494949494,0.014204545454545454,0.01130050505050505,0.014772727272727274,20.6,4.695151163109069,20.5,19.0,22.5,17.8,23.3,0.8999999999999998,0.022935200492830154,0.904040404040404,0.8901515151515151,0.9090909090909091,0.8863636363636364,0.9131313131313131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2775327998628892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2775327998628892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2775327998628892,0.02361111111111111,0.004456114792109907,0.02462121212121212,0.019886363636363636,0.026357323232323232,0.021084280303030303,0.026136363636363635,156.30856250000002,0.4853102574713883,156.42906250000004,155.98187499999997,156.68421875000007,156.01842812500004,156.59396875,9.619206134405916,0.023985536005880673,9.61598264563415,9.602181025512277,9.63876050030629,9.605106059130398,9.633568855914252,1.0105229340028017,0.008260599581170681,1.0085639919852838,1.0038150377222337,1.017648528679274,1.0057983340602368,1.0156636170332787,,,,,,,
ECIES,teaching_ablation,teacher_only,poisson_excitatory,10.0,1200.0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.7224672001371107,0.9999999999999999,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.7224672001371107,0.9999999999999999,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.7224672001371107,0.9999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.4731250000001,0.0,99.4731250000001,99.4731250000001,99.4731250000001,99.4731250000001,99.4731250000001,7.742728655210842,9.362222582871203e-16,7.742728655210841,7.742728655210841,7.742728655210841,7.742728655210842,7.742728655210842,1.9426531054545193,0.013986252796767046,1.9447482909308746,1.935675772081595,1.9488965949858539,1.9337899950181598,1.9502692595269764,1.0,0.0,1.0,1.0,1.0,1.0,1.0
ECIES,teaching_weight_sweep,teacher_assisted_then_off,poisson_excitatory,10.0,0.0,10,0.003535353535353535,0.0010812485335576708,0.003472222222222222,0.002683080808080808,0.004261363636363636,0.0029671717171717168,0.004166666666666667,5.6,1.7126976771553504,5.5,4.25,6.75,4.6,6.6,0.9722222222222221,0.00833290819580107,0.9722222222222222,0.9696969696969697,0.9785353535353535,0.9671717171717173,0.9767676767676768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2775327998628892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2775327998628892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2775327998628892,0.007070707070707072,0.00178065621223116,0.007575757575757576,0.005839646464646465,0.008207070707070708,0.005997474747474747,0.008017676767676769,136.84250000000006,0.2804463827741678,136.7684375,136.63796875000008,137.10390625000008,136.68167656250006,137.00447812500005,8.661591701298125,0.013448093043768,8.660252586787246,8.651206777949888,8.673679748752193,8.653625246983855,8.66909146952668,1.007505129952915,0.007699636200197335,1.0083854621043429,1.001601421565283,1.0101637855404988,1.0029079840559278,1.0119237463275204,,,,,,,
ECIES,teaching_weight_sweep,teacher_assisted_then_off,poisson_excitatory,10.0,300.0,10,0.055429292929292925,0.0026585204877699925,0.054924242424242424,0.05366161616161616,0.05808080808080808,0.05378787878787879,0.05694444444444444,87.8,4.211096452627668,87.0,85.0,92.0,85.2,90.2,0.652020202020202,0.016910604718986786,0.648989898989899,0.6363636363636364,0.6616161616161615,0.6429292929292929,0.6626262626262627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2775327998628892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2775327998628892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2775327998628892,0.09734848484848486,0.0034808203919419753,0.09595959595959597,0.09485479797979798,0.10085227272727272,0.09532828282828282,0.09943181818181819,149.71256250000002,0.3357365775115335,149.74843750000002,149.46156250000007,149.95265625,149.5134984375,149.9145828125,9.202747889265353,0.015318717807224113,9.200893428189545,9.192169674540636,9.21681985168637,9.193936338545743,9.211893841600324,1.009085494861938,0.007888084528208302,1.0104640604695305,1.0033433329081163,1.0147361737908795,1.004415832508821,1.0135347112437012,,,,,,,
ECIES,teaching_weight_sweep,teacher_assisted_then_off,poisson_excitatory,10.0,600.0,10,0.025252525252525256,0.0024899325686446204,0.025252525252525252,0.024147727272727272,0.02683080808080808,0.02380050505050505,0.026830808080808084,40.0,3.9440531887330774,40.0,38.25,42.5,37.7,42.3,0.82020202020202,0.011467600246415084,0.8181818181818181,0.8131313131313131,0.8232323232323232,0.8136363636363637,0.8277777777777777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2775327998628892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2775327998628892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2775327998628892,0.05953282828282828,0.0028083777770123303,0.06029040404040404,0.057133838383838384,0.061079545454545456,0.057891414141414146,0.06123895202020202,153.2481249999999,0.2545084791754921,153.1643749999999,153.10734374999993,153.23687499999988,153.13187499999992,153.40746874999994,9.397133725163275,0.013384827273886282,9.393125831697775,9.389058410900738,9.396293326854376,9.390574092795722,9.406063240673635,1.0089823795249686,0.006320887688811861,1.0063980675768107,1.0046921743196435,1.0145869084517471,1.005493336955551,1.0128789387934376,,,,,,,
