algorithm,noise_type,noise_rate_hz,n_observations,n_payloads,n_models,n_noise_replicates,ber_mean,ber_std,ber_ci95_low,ber_ci95_high,ciphertext_byte_accuracy_mean,ciphertext_byte_accuracy_std,ciphertext_byte_accuracy_ci95_low,ciphertext_byte_accuracy_ci95_high,decoder_tie_fraction_mean,decoder_tie_fraction_std,decoder_tie_fraction_ci95_low,decoder_tie_fraction_ci95_high,victor_purpura_mean_mean,victor_purpura_mean_std,victor_purpura_mean_ci95_low,victor_purpura_mean_ci95_high,van_rossum_mean_mean,van_rossum_mean_std,van_rossum_mean_ci95_low,van_rossum_mean_ci95_high,exact_ciphertext_recovery_rate,exact_ciphertext_recovery_wilson95_low,exact_ciphertext_recovery_wilson95_high,decryption_success_rate,decryption_success_wilson95_low,decryption_success_wilson95_high,exact_plaintext_recovery_rate,exact_plaintext_recovery_wilson95_low,exact_plaintext_recovery_wilson95_high
DES,poisson_mixed,5.0,24,4,3,2,0.012630208333333332,0.00382809804165801,0.011111111111111112,0.014149305555555556,0.9034722222222222,0.030585733889385996,0.8913194444444444,0.9149305555555555,0.02847222222222222,0.006600002592348098,0.025868055555555557,0.031034071180555563,82.27768229166668,0.46254316334888673,82.10504231770835,82.46247526041665,6.6390918386462205,0.02341641825429504,6.630229017404645,6.648566264575759,0.0,1.3877787807814457e-17,0.13797620467498017,0.3333333333333333,0.1797219032729775,0.5329368316186824,0.0,1.3877787807814457e-17,0.13797620467498017
DES,poisson_mixed,10.0,24,4,3,2,0.014843749999999998,0.00411253331337549,0.01328125,0.016493055555555556,0.8840277777777779,0.031365527196211704,0.8715277777777777,0.8954861111111111,0.030555555555555558,0.0060945854179812135,0.02816840277777778,0.03289930555555556,82.68380208333333,0.5532294919928575,82.47864518229169,82.90547200520832,6.6618874356520275,0.029427305828284823,6.650763230899524,6.673809338830957,0.0,1.3877787807814457e-17,0.13797620467498017,0.125,0.04344334080123444,0.31003881270500067,0.0,1.3877787807814457e-17,0.13797620467498017
DES,poisson_mixed,25.0,24,4,3,2,0.016276041666666668,0.004554136459517678,0.014496527777777777,0.018055555555555557,0.8763888888888888,0.03489690359956537,0.8624999999999999,0.8895833333333334,0.03177083333333333,0.006687580420754428,0.029166666666666664,0.034331597222222225,83.68776041666666,0.5439280979155054,83.48035611979167,83.91203190104166,6.721310531515733,0.029394196856197513,6.7102493891461465,6.733401215246897,0.0,1.3877787807814457e-17,0.13797620467498017,0.08333333333333333,0.023158815297043306,0.25848802193210685,0.0,1.3877787807814457e-17,0.13797620467498017
DES,poisson_mixed,50.0,24,4,3,2,0.02065972222222222,0.0044158576416994276,0.018967013888888887,0.022395833333333337,0.8451388888888888,0.03350649467170782,0.8322916666666668,0.8583333333333333,0.03680555555555556,0.00479488182408329,0.03498263888888889,0.03871527777777778,85.53966145833333,0.5138293661312682,85.35013020833333,85.74875130208332,6.832850203479713,0.027336891762988397,6.822295335953423,6.843633961645344,0.0,1.3877787807814457e-17,0.13797620467498017,0.16666666666666666,0.06678676328632951,0.3585307064969906,0.0,1.3877787807814457e-17,0.13797620467498017
DES,poisson_mixed,100.0,24,4,3,2,0.03090277777777778,0.007515751039490374,0.02795138888888889,0.03381184895833334,0.7802083333333333,0.052808359433776736,0.7586805555555555,0.7996527777777778,0.05481770833333333,0.010793948841699326,0.05069444444444445,0.059157986111111116,88.97466145833334,0.7626748503008777,88.682654296875,89.28086328124999,7.048539541289661,0.043781875765990436,7.031199760807933,7.065738172340853,0.0,1.3877787807814457e-17,0.13797620467498017,0.041666666666666664,0.0073934561655057685,0.20241806478655938,0.0,1.3877787807814457e-17,0.13797620467498017
ECIES,none,0.0,24,4,3,2,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,137.3006250000001,0.2557378232470146,137.2013190104168,137.40320312500012,8.630973053642434,0.019882178057097893,8.622830727327006,8.638291780944929,1.0,0.8620237953250198,1.0,1.0,0.8620237953250198,1.0,1.0,0.8620237953250198,1.0
ECIES,poisson_excitatory,5.0,24,4,3,2,0.0019202441077441077,0.001027773573960629,0.0015256734006734007,0.002314814814814815,0.9850589225589226,0.007517587632850939,0.9821127946127947,0.9880050505050505,0.003340698653198653,0.001241578614684205,0.0028672138047138047,0.0038404882154882154,136.88833333333343,0.23357749582947798,136.79908463541676,136.97969140625008,8.634254890021134,0.016965783791719938,8.62745332475974,8.640685921191386,0.041666666666666664,0.0073934561655057685,0.20241806478655938,0.041666666666666664,0.0073934561655057685,0.20241806478655938,0.041666666666666664,0.0073934561655057685,0.20241806478655938
ECIES,poisson_excitatory,10.0,24,4,3,2,0.00428766835016835,0.001612004341805814,0.0036563552188552187,0.004918981481481482,0.966540404040404,0.011897035822766243,0.9617003367003368,0.970959595959596,0.007917718855218855,0.002518237722521453,0.006970749158249159,0.00891729797979798,137.4595572916667,0.41942055652122506,137.3055416666667,137.62532161458336,8.681845878911702,0.023766134181692156,8.672186709194559,8.691320417941753,0.0,1.3877787807814457e-17,0.13797620467498017,0.0,1.3877787807814457e-17,0.13797620467498017,0.0,1.3877787807814457e-17,0.13797620467498017
ECIES,poisson_excitatory,25.0,24,4,3,2,0.018623737373737376,0.0031538196224168533,0.017387415824915823,0.01991266835016835,0.8619528619528619,0.021820675752215017,0.8529040404040403,0.8703703703703703,0.03390677609427609,0.004909507921576836,0.032039141414141416,0.03587962962962963,142.64700520833327,0.5906567014487011,142.4048912760416,142.86471679687494,8.982417019453232,0.029234703215510954,8.970704141357627,8.993927436803673,0.0,1.3877787807814457e-17,0.13797620467498017,0.0,1.3877787807814457e-17,0.13797620467498017,0.0,1.3877787807814457e-17,0.13797620467498017
ECIES,poisson_excitatory,50.0,24,4,3,2,0.05308291245791246,0.004116359756262728,0.051478324915824915,0.054661195286195285,0.647516835016835,0.028954750109478875,0.6363636363636364,0.6590909090909091,0.09711700336700337,0.005530880377406447,0.09485479797979797,0.09924768518518517,156.30609374999992,0.8878626832801196,155.95757747395828,156.64470833333326,9.697146769724954,0.04269123593072949,9.680233057198036,9.714311663018702,0.0,1.3877787807814457e-17,0.13797620467498017,0.0,1.3877787807814457e-17,0.13797620467498017,0.0,1.3877787807814457e-17,0.13797620467498017
ECIES,poisson_excitatory,100.0,24,4,3,2,0.1473063973063973,0.008194744862841219,0.14417613636363635,0.15048926767676768,0.28345959595959597,0.030241208347505627,0.2723063973063973,0.29524410774410775,0.2490267255892256,0.010858297274220446,0.2447127525252525,0.253130260942761,192.423125,1.0295623377615462,192.02671289062496,192.82497591145835,11.430642761788972,0.04656445922043368,11.41242634453455,11.448245093619247,0.0,1.3877787807814457e-17,0.13797620467498017,0.0,1.3877787807814457e-17,0.13797620467498017,0.0,1.3877787807814457e-17,0.13797620467498017
ECIES,poisson_inhibitory,5.0,24,4,3,2,0.002025462962962963,0.0011166612680136732,0.0016045875420875424,0.002472643097643098,0.9837962962962962,0.008933290144109391,0.9802188552188552,0.9871632996632996,0.0032091750841750847,0.00108418272764586,0.002788299663299664,0.0036300505050505054,138.4170833333334,0.20470930365674625,138.3358216145834,138.4983906250001,8.664881259287379,0.01573794749969057,8.658322363551699,8.670857400679624,0.0,1.3877787807814457e-17,0.13797620467498017,0.0,1.3877787807814457e-17,0.13797620467498017,0.0,1.3877787807814457e-17,0.13797620467498017
ECIES,poisson_inhibitory,10.0,24,4,3,2,0.0030513468013468013,0.0013637922345134386,0.002551557239057239,0.003577441077441077,0.9755892255892255,0.0109103378761075,0.9713804713804715,0.9797979797979798,0.005445075757575757,0.0016421793510415393,0.004813762626262627,0.006076388888888889,139.4675520833334,0.1797696212784978,139.3933847656251,139.53763281250008,8.696417480921477,0.014380862837359025,8.69064273247845,8.701767093505776,0.0,1.3877787807814457e-17,0.13797620467498017,0.0,1.3877787807814457e-17,0.13797620467498017,0.0,1.3877787807814457e-17,0.13797620467498017
ECIES,poisson_inhibitory,25.0,24,4,3,2,0.006023779461279462,0.0017951003322532332,0.0053655039983165,0.006734006734006734,0.952020202020202,0.014439422242225388,0.9465488215488215,0.9577020202020202,0.011968644781144783,0.003399619067050821,0.010732323232323232,0.013310185185185184,142.55179687500004,0.27085226252483985,142.44592903645838,142.6566712239584,8.796597360927372,0.018754083345736007,8.78910009243582,8.80383424565413,0.0,1.3877787807814457e-17,0.13797620467498017,0.0,1.3877787807814457e-17,0.13797620467498017,0.0,1.3877787807814457e-17,0.13797620467498017
ECIES,poisson_inhibitory,50.0,24,4,3,2,0.01833438552188552,0.0028688554120350576,0.017229587542087543,0.019518097643097643,0.8625841750841751,0.02243772847302448,0.8539562289562289,0.8712121212121211,0.03374894781144781,0.003922628671889004,0.03222327441077441,0.03535353535353535,147.96320312500004,0.3559344670777976,147.8256217447917,148.10665169270837,9.022968820250599,0.015201796970096373,9.016964816222941,9.028827423273967,0.0,1.3877787807814457e-17,0.13797620467498017,0.0,1.3877787807814457e-17,0.13797620467498017,0.0,1.3877787807814457e-17,0.13797620467498017
ECIES,poisson_inhibitory,100.0,24,4,3,2,0.11868686868686869,0.006213531408718342,0.11618792087542089,0.12102798821548821,0.35963804713804715,0.03296664086167034,0.3465909090909091,0.372053872053872,0.1756365740740741,0.009053355249978605,0.17200586595117845,0.17916206334175086,157.23890624999993,0.6345657977691391,156.99803385416664,157.4922070312499,9.608776160706109,0.026985053302305155,9.598375631384934,9.619633391275864,0.0,1.3877787807814457e-17,0.13797620467498017,0.0,1.3877787807814457e-17,0.13797620467498017,0.0,1.3877787807814457e-17,0.13797620467498017
ECIES,poisson_mixed,5.0,24,4,3,2,0.00165719696969697,0.0009639723062576734,0.0012889309764309766,0.0020517676767676765,0.9869528619528619,0.007726744073394709,0.984006734006734,0.98989898989899,0.0026041666666666665,0.0012392502889321509,0.0021306818181818185,0.0031039562289562287,137.5467968750001,0.22839024279971593,137.45744401041676,137.6354960937501,8.643741167807216,0.01756070677667101,8.6365613707285,8.650374692783526,0.041666666666666664,0.0073934561655057685,0.20241806478655938,0.041666666666666664,0.0073934561655057685,0.20241806478655938,0.041666666666666664,0.0073934561655057685,0.20241806478655938
ECIES,poisson_mixed,10.0,24,4,3,2,0.002735690235690236,0.0012987085601616896,0.0022359006734006736,0.003261784511784512,0.9783249158249158,0.010369634822304368,0.9741161616161614,0.9821127946127947,0.004603324915824916,0.0012415786146842054,0.004129840067340068,0.005103114478114478,137.91132812500007,0.28667256358541804,137.79783854166678,138.02356835937505,8.661524536096534,0.019232617931346882,8.654223261078506,8.668997230015684,0.0,1.3877787807814457e-17,0.13797620467498017,0.0,1.3877787807814457e-17,0.13797620467498017,0.0,1.3877787807814457e-17,0.13797620467498017
ECIES,poisson_mixed,25.0,24,4,3,2,0.006839225589225589,0.0020702473148070705,0.006050084175084176,0.007654671717171717,0.9467592592592592,0.01511334429641722,0.9406565656565657,0.9524410774410775,0.0118108164983165,0.0032054794219288584,0.010600799663299664,0.013073442760942763,139.6545572916667,0.4945645276226127,139.4600690104167,139.84380273437503,8.745881539975345,0.026233939816775128,8.735543928723999,8.756290552679687,0.0,1.3877787807814457e-17,0.13797620467498017,0.0,1.3877787807814457e-17,0.13797620467498017,0.0,1.3877787807814457e-17,0.13797620467498017
ECIES,poisson_mixed,50.0,24,4,3,2,0.014783249158249157,0.002948904154447966,0.013704755892255893,0.01596696127946128,0.8869949494949495,0.022966944915938016,0.8775199915824916,0.8956228956228957,0.025357744107744107,0.004539757974991809,0.023621632996633,0.02717276936026936,142.75265625,0.5242910343071837,142.55280859375003,142.97050130208333,8.895056941459357,0.026613301080735067,8.884756051207356,8.905683890287415,0.0,1.3877787807814457e-17,0.13797620467498017,0.0,1.3877787807814457e-17,0.13797620467498017,0.0,1.3877787807814457e-17,0.13797620467498017
ECIES,poisson_mixed,100.0,24,4,3,2,0.02696233164983165,0.0029580715642473178,0.025883180765993264,0.02814604377104377,0.8047138047138048,0.022073335762927776,0.795875420875421,0.8133417508417509,0.049978956228956234,0.004671445152656198,0.04816393097643098,0.05179398148148148,148.72546875,0.7290108613302579,148.44806835937501,149.0083919270833,9.17565986436715,0.03919606283164612,9.159779648946527,9.190358162369208,0.0,1.3877787807814457e-17,0.13797620467498017,0.0,1.3877787807814457e-17,0.13797620467498017,0.0,1.3877787807814457e-17,0.13797620467498017
RSA,none,0.0,24,4,3,2,0.02490234375,0.002417940900968724,0.023946126302083332,0.02581787109375,0.8154296875,0.017478772670176432,0.8089192708333334,0.8221028645833334,0.0504150390625,0.004494240765688202,0.04872589111328125,0.052164713541666664,185.68968750000008,0.5245608605942634,185.47848307291673,185.89979166666672,10.12675011060895,0.023478737926916,10.117674468522038,10.13607116883879,0.0,1.3877787807814457e-17,0.13797620467498017,0.0,1.3877787807814457e-17,0.13797620467498017,0.0,1.3877787807814457e-17,0.13797620467498017
RSA,poisson_excitatory,5.0,24,4,3,2,0.023722330729166668,0.002843197490191881,0.022562662760416668,0.024820963541666668,0.8219401041666666,0.020180008782762538,0.8141276041666666,0.8297526041666666,0.049296061197916664,0.003988911722640519,0.047770182291666664,0.05084228515625,184.67171875000005,0.4216757883117926,184.50972981770838,184.8404524739584,10.110119644437079,0.01756498137713852,10.103257016746523,10.116763638334215,0.0,1.3877787807814457e-17,0.13797620467498017,0.0,1.3877787807814457e-17,0.13797620467498017,0.0,1.3877787807814457e-17,0.13797620467498017
RSA,poisson_excitatory,10.0,24,4,3,2,0.02593994140625,0.0027064538683740005,0.024881998697916668,0.027018229166666668,0.80810546875,0.020871555813932265,0.7999674479166666,0.81640625,0.053365071614583336,0.003886240698555521,0.051778157552083336,0.05485076904296875,185.3251822916667,0.44712500528614485,185.14402408854173,185.48760546875002,10.16202455826353,0.016673133100041447,10.155212189498025,10.168453184858825,0.0,1.3877787807814457e-17,0.13797620467498017,0.0,1.3877787807814457e-17,0.13797620467498017,0.0,1.3877787807814457e-17,0.13797620467498017
RSA,poisson_excitatory,25.0,24,4,3,2,0.036417643229166664,0.002908083367899423,0.035298665364583336,0.037577311197916664,0.74365234375,0.020044628604991024,0.7360026041666666,0.7511393229166666,0.07187906901041667,0.004085201172450827,0.07033284505208333,0.07342529296875,191.21184895833335,0.8293976885589596,190.89128450520835,191.52509830729173,10.47491090982219,0.03616330172722523,10.460264277181022,10.489122724908892,0.0,1.3877787807814457e-17,0.13797620467498017,0.0,1.3877787807814457e-17,0.13797620467498017,0.0,1.3877787807814457e-17,0.13797620467498017
RSA,poisson_excitatory,50.0,24,4,3,2,0.061055501302083336,0.005384546453144397,0.058980305989583336,0.0631103515625,0.6036783854166666,0.03241663964300513,0.59146728515625,0.6162109375,0.1123046875,0.007929710507436103,0.10917154947916667,0.115478515625,206.5184114583333,1.104938702976718,206.08911328124998,206.95620182291665,11.208494595246174,0.04689648143362717,11.18996665637599,11.227173863102054,0.0,1.3877787807814457e-17,0.13797620467498017,0.0,1.3877787807814457e-17,0.13797620467498017,0.0,1.3877787807814457e-17,0.13797620467498017
RSA,poisson_excitatory,100.0,24,4,3,2,0.14988199869791666,0.006527962744255971,0.14737955729166666,0.15250651041666666,0.2724609375,0.024442069533438564,0.2626953125,0.28173828125,0.2500813802083333,0.009169639336590672,0.24637858072916666,0.2534998575846354,250.90705729166666,1.2440469314438045,250.43872330729167,251.41517838541668,13.118718655792668,0.049072452516080535,13.100477103226245,13.138761700584944,0.0,1.3877787807814457e-17,0.13797620467498017,0.0,1.3877787807814457e-17,0.13797620467498017,0.0,1.3877787807814457e-17,0.13797620467498017
RSA,poisson_inhibitory,5.0,24,4,3,2,0.027506510416666668,0.002856836914678694,0.02642822265625,0.028645833333333332,0.7975260416666666,0.01990693928970644,0.7898722330729168,0.80517578125,0.0555419921875,0.004836417663405317,0.053751627604166664,0.057474772135416664,187.0679687500001,0.5999048625320879,186.84174153645844,187.31300000000007,10.163980961686079,0.02259575857244272,10.155494131221392,10.17282570241595,0.0,1.3877787807814457e-17,0.13797620467498017,0.0,1.3877787807814457e-17,0.13797620467498017,0.0,1.3877787807814457e-17,0.13797620467498017
RSA,poisson_inhibitory,10.0,24,4,3,2,0.0286865234375,0.002840765847677167,0.027628580729166668,0.02984619140625,0.7893880208333334,0.0193406689104002,0.78173828125,0.7967163085937501,0.057535807291666664,0.00409707824009262,0.05596872965494792,0.0592041015625,188.35203125000007,0.45785725129992144,188.17460677083338,188.53388606770835,10.199187186433734,0.01687960575351694,10.192515838251314,10.205659515004985,0.0,1.3877787807814457e-17,0.13797620467498017,0.0,1.3877787807814457e-17,0.13797620467498017,0.0,1.3877787807814457e-17,0.13797620467498017
RSA,poisson_inhibitory,25.0,24,4,3,2,0.030069986979166668,0.0026232256951218037,0.029012044270833332,0.0311279296875,0.7810872395833334,0.015897720440822976,0.7747395833333334,0.7872721354166666,0.0604248046875,0.0037746657610459953,0.059041341145833336,0.0618896484375,191.9158854166667,0.4270363983135632,191.74444921875,192.07164192708336,10.303508041534991,0.01635580613955572,10.297111029451958,10.309806066489246,0.0,1.3877787807814457e-17,0.13797620467498017,0.0,1.3877787807814457e-17,0.13797620467498017,0.0,1.3877787807814457e-17,0.13797620467498017
RSA,poisson_inhibitory,50.0,24,4,3,2,0.042399088541666664,0.003908018734525775,0.040995279947916664,0.043965657552083336,0.70703125,0.029140775257509806,0.6954752604166666,0.7179361979166666,0.07975260416666667,0.005642474516058878,0.07755533854166667,0.08192952473958333,198.88966145833328,0.812356884953587,198.58538867187494,199.21967578125,10.569732328745443,0.03015442055544044,10.558271765962104,10.581943062019311,0.0,1.3877787807814457e-17,0.13797620467498017,0.0,1.3877787807814457e-17,0.13797620467498017,0.0,1.3877787807814457e-17,0.13797620467498017
RSA,poisson_inhibitory,100.0,24,4,3,2,0.13222249348958334,0.006018177469580394,0.12982177734375,0.134521484375,0.3294270833333333,0.02635958567618102,0.3190104166666667,0.3396809895833333,0.18343098958333334,0.006448378271472832,0.18100941975911458,0.18601531982421873,208.66953124999986,0.8735885209137594,208.3467473958332,209.03536002604153,11.144563697809096,0.026474015433063058,11.134397569054993,11.154885993347275,0.0,1.3877787807814457e-17,0.13797620467498017,0.0,1.3877787807814457e-17,0.13797620467498017,0.0,1.3877787807814457e-17,0.13797620467498017
RSA,poisson_mixed,5.0,24,4,3,2,0.025390625,0.0020260666254144277,0.024617513020833332,0.026143391927083332,0.8113606770833334,0.015729911325981984,0.80517578125,0.8172200520833334,0.05145263671875,0.003947988678905329,0.049947102864583336,0.053059895833333336,185.72697916666672,0.47876510032188463,185.5318678385417,185.91976692708334,10.13139211972001,0.018919162538733044,10.123893771427515,10.13837386726252,0.0,1.3877787807814457e-17,0.13797620467498017,0.0,1.3877787807814457e-17,0.13797620467498017,0.0,1.3877787807814457e-17,0.13797620467498017
RSA,poisson_mixed,10.0,24,4,3,2,0.0263671875,0.0022947637766426053,0.025492350260416668,0.027303059895833332,0.8043619791666666,0.01795311327351063,0.79736328125,0.8113606770833334,0.052693684895833336,0.003676352698215679,0.05130971272786458,0.054178873697916664,185.9547135416667,0.43361199326747113,185.78448697916667,186.1317389322917,10.141067095176238,0.014334493153503944,10.13522564122857,10.146669728564591,0.0,1.3877787807814457e-17,0.13797620467498017,0.0,1.3877787807814457e-17,0.13797620467498017,0.0,1.3877787807814457e-17,0.13797620467498017
RSA,poisson_mixed,25.0,24,4,3,2,0.029215494791666668,0.003113790115512531,0.028076171875,0.030497233072916668,0.78759765625,0.022300682141035567,0.7783203125,0.7957356770833334,0.059102376302083336,0.004682276298388388,0.057291666666666664,0.060994466145833336,187.8680729166667,0.578308619978213,187.64217838541668,188.10537239583334,10.224912858563608,0.022346606458163158,10.216544367756763,10.234149848521959,0.0,1.3877787807814457e-17,0.13797620467498017,0.0,1.3877787807814457e-17,0.13797620467498017,0.0,1.3877787807814457e-17,0.13797620467498017
RSA,poisson_mixed,50.0,24,4,3,2,0.034769694010416664,0.003662404218958048,0.033345540364583336,0.03619384765625,0.75048828125,0.022698742596532852,0.74169921875,0.7596028645833334,0.06913248697916667,0.004652153576730619,0.06738230387369792,0.07102457682291667,192.04098958333338,0.7805494449604801,191.71395572916663,192.34084700520833,10.402752276383374,0.030017848758973276,10.390262377331311,10.414623260031659,0.0,1.3877787807814457e-17,0.13797620467498017,0.0,1.3877787807814457e-17,0.13797620467498017,0.0,1.3877787807814457e-17,0.13797620467498017
RSA,poisson_mixed,100.0,24,4,3,2,0.046122233072916664,0.004239605611552374,0.044474283854166664,0.04775034586588542,0.681640625,0.02888926131207942,0.67041015625,0.69287109375,0.08782958984375,0.004862202810694565,0.08595784505208333,0.08970133463541667,199.36057291666665,0.7584956085581581,199.06902994791668,199.65500195312498,10.720748614753141,0.030936888538986695,10.7081290739233,10.732610277343452,0.0,1.3877787807814457e-17,0.13797620467498017,0.0,1.3877787807814457e-17,0.13797620467498017,0.0,1.3877787807814457e-17,0.13797620467498017
S-DES,none,0.0,24,4,3,2,0.0020833333333333333,0.0010083208974522855,0.0016865079365079368,0.00248015873015873,0.9833333333333334,0.008066567179618307,0.9801587301587302,0.9865079365079366,0.006547619047619048,0.0025070147077251212,0.00560515873015873,0.007539682539682541,71.57234375,0.2144165688877271,71.48744466145835,71.651640625,6.1423789062941125,0.02503091834948762,6.1321300608624245,6.151872479309893,0.0,1.3877787807814457e-17,0.13797620467498017,1.0,0.8620237953250198,1.0,0.0,1.3877787807814457e-17,0.13797620467498017
S-DES,poisson_excitatory,5.0,24,4,3,2,0.0038194444444444448,0.0015293622411220902,0.0032242063492063495,0.00441468253968254,0.9694444444444444,0.01223489792897672,0.9646825396825397,0.9742063492063493,0.008680555555555554,0.002177632666838075,0.007837301587301587,0.009573412698412699,71.60588541666667,0.31307050731395164,71.48446354166666,71.72219140625,6.152548632433638,0.027597064975028805,6.1411993812702415,6.162863111498236,0.0,1.3877787807814457e-17,0.13797620467498017,1.0,0.8620237953250198,1.0,0.0,1.3877787807814457e-17,0.13797620467498017
S-DES,poisson_excitatory,10.0,24,4,3,2,0.0052579365079365075,0.0016434596468722614,0.004613095238095238,0.005902777777777778,0.9591269841269842,0.012395012455038414,0.9543650793650792,0.9638888888888889,0.012251984126984125,0.002774849338746009,0.011111111111111112,0.013343253968253968,72.17799479166665,0.26806706574662054,72.07502539062499,72.28596874999998,6.1910106540527154,0.028512303857194752,6.1798978731964365,6.202283574861809,0.0,1.3877787807814457e-17,0.13797620467498017,1.0,0.8620237953250198,1.0,0.0,1.3877787807814457e-17,0.13797620467498017
S-DES,poisson_excitatory,25.0,24,4,3,2,0.013740079365079365,0.003274005577917782,0.012549603174603173,0.01498015873015873,0.8956349206349207,0.024560282298082492,0.8861111111111112,0.9051587301587302,0.026041666666666668,0.0044170203214567265,0.02445436507936508,0.02787698412698413,75.4825520833333,0.39135012768763544,75.32692903645831,75.6375110677083,6.4031407025927365,0.03310428699766735,6.390525259935576,6.416511604540171,0.0,1.3877787807814457e-17,0.13797620467498017,1.0,0.8620237953250198,1.0,0.0,1.3877787807814457e-17,0.13797620467498017
S-DES,poisson_excitatory,50.0,24,4,3,2,0.03933531746031746,0.007993508644697738,0.036210317460317464,0.042460317460317455,0.7353174603174603,0.054455740900115505,0.713482142857143,0.7563492063492063,0.07008928571428572,0.010957738472703336,0.06577256944444444,0.07435515873015873,82.86078124999997,0.5915781287411573,82.63004947916663,83.09513151041665,6.911506735687445,0.060042055253035784,6.887117965766547,6.933684705397692,0.0,1.3877787807814457e-17,0.13797620467498017,1.0,0.8620237953250198,1.0,0.0,1.3877787807814457e-17,0.13797620467498017
S-DES,poisson_excitatory,100.0,24,4,3,2,0.09930555555555555,0.01080258454827089,0.0951388888888889,0.10362103174603172,0.4988095238095238,0.044830351614832266,0.48095238095238096,0.5162797619047619,0.1773809523809524,0.01486489817231427,0.1715277777777778,0.18308531746031745,99.77442708333331,0.7210610981211821,99.49338216145831,100.07314583333329,8.071014774175843,0.06605791723553846,8.045381879373206,8.098252003662543,0.0,1.3877787807814457e-17,0.13797620467498017,1.0,0.8620237953250198,1.0,0.0,1.3877787807814457e-17,0.13797620467498017
S-DES,poisson_inhibitory,5.0,24,4,3,2,0.003273809523809524,0.0014580296087995108,0.0027281746031746035,0.003869047619047619,0.9742063492063492,0.01140064450774984,0.9698412698412698,0.9785714285714286,0.009027777777777777,0.002850161126937459,0.007936507936507936,0.010168650793650792,72.02528645833335,0.28442913239954687,71.90741145833334,72.13417447916667,6.161927639742697,0.02625227841772931,6.151261934441464,6.172073847797309,0.0,1.3877787807814457e-17,0.13797620467498017,1.0,0.8620237953250198,1.0,0.0,1.3877787807814457e-17,0.13797620467498017
S-DES,poisson_inhibitory,10.0,24,4,3,2,0.0035714285714285713,0.0011643086831472041,0.0031249999999999997,0.004017857142857143,0.9714285714285715,0.00931446946517762,0.9678571428571429,0.9750000000000001,0.010267857142857143,0.0021299502021294345,0.009474206349206349,0.011111111111111113,72.533828125,0.3573455367367412,72.39718619791668,72.67054752604166,6.186738072498606,0.026666652610554304,6.175593114464257,6.19653174472459,0.0,1.3877787807814457e-17,0.13797620467498017,1.0,0.8620237953250198,1.0,0.0,1.3877787807814457e-17,0.13797620467498017
S-DES,poisson_inhibitory,25.0,24,4,3,2,0.005654761904761905,0.0025131518398157793,0.004712301587301587,0.006696428571428571,0.95515873015873,0.01955416852205967,0.9476190476190475,0.9626984126984128,0.013293650793650793,0.0030937778580265697,0.012103174603174604,0.014484126984126983,73.900390625,0.39322915916834056,73.73976302083335,74.04922135416668,6.254760159060697,0.029454473003998602,6.243023277799528,6.264947341404967,0.0,1.3877787807814457e-17,0.13797620467498017,1.0,0.8620237953250198,1.0,0.0,1.3877787807814457e-17,0.13797620467498017
S-DES,poisson_inhibitory,50.0,24,4,3,2,0.014037698412698413,0.0038291929896931576,0.012548363095238099,0.015476190476190477,0.8936507936507937,0.029275879668577948,0.8817460317460317,0.9047619047619048,0.027827380952380954,0.006433098819846427,0.02529761904761905,0.030257936507936508,76.25716145833331,0.5616651406938103,76.02562825520833,76.46935481770832,6.393976781568511,0.04312111693619925,6.377237148582656,6.410482836669219,0.0,1.3877787807814457e-17,0.13797620467498017,1.0,0.8620237953250198,1.0,0.0,1.3877787807814457e-17,0.13797620467498017
S-DES,poisson_inhibitory,100.0,24,4,3,2,0.08779761904761905,0.009040874134007747,0.08407738095238095,0.0912202380952381,0.5146825396825397,0.04627325332751211,0.49722222222222223,0.533343253968254,0.1339781746031746,0.01355525154898204,0.12842137896825395,0.13923611111111112,79.59658854166665,0.6862124796497983,79.32000260416665,79.84917057291665,6.70111893074888,0.05900025626658964,6.677467121957422,6.72405763913941,0.0,1.3877787807814457e-17,0.13797620467498017,1.0,0.8620237953250198,1.0,0.0,1.3877787807814457e-17,0.13797620467498017
S-DES,poisson_mixed,5.0,24,4,3,2,0.0036210317460317457,0.0015493765568798015,0.0030753968253968253,0.0042658730158730155,0.9714285714285715,0.0122416111793743,0.9662698412698413,0.9761904761904763,0.008630952380952382,0.0028138980580995326,0.007589285714285714,0.009771825396825397,71.69981770833334,0.26738985181215885,71.591119140625,71.80438020833334,6.151359691795342,0.025089838890675877,6.141044793804578,6.161389414376329,0.0,1.3877787807814457e-17,0.13797620467498017,1.0,0.8620237953250198,1.0,0.0,1.3877787807814457e-17,0.13797620467498017
S-DES,poisson_mixed,10.0,24,4,3,2,0.0040178571428571425,0.0019486563725517392,0.003273809523809524,0.004761904761904762,0.9682539682539683,0.015036625348677795,0.9623015873015873,0.9742063492063493,0.009375,0.0021443662732821426,0.008581349206349205,0.010267857142857143,72.00158854166666,0.3483432731905764,71.86430794270834,72.137578125,6.168436791788504,0.02911082639728377,6.156684891802222,6.179293583513601,0.0,1.3877787807814457e-17,0.13797620467498017,1.0,0.8620237953250198,1.0,0.0,1.3877787807814457e-17,0.13797620467498017
