algorithm,experiment,condition,trial,rail,bit_index,bit_value,victor_purpura,van_rossum,l1_spike_count,l3_spike_count,unit_id,model_trial,payload_id,noise_replicate,noise_seed,noise_type,noise_rate_hz
AES,full_noise_campaign,es_stdp_teacher_off,0,6,3,0,91.53000000000002,7.009870251321523,132,140,AES|m0|p1|r1,0,1,1,1546323636,poisson_mixed,10.0
AES,full_noise_campaign,es_stdp_teacher_off,0,7,3,1,87.84000000000005,6.902373504986671,124,132,AES|m0|p1|r1,0,1,1,1546323636,poisson_mixed,10.0
AES,full_noise_campaign,es_stdp_teacher_off,0,8,4,0,84.49000000000001,6.7622977351724485,120,129,AES|m0|p1|r1,0,1,1,1546323636,poisson_mixed,10.0
AES,full_noise_campaign,es_stdp_teacher_off,0,9,4,1,94.52999999999999,7.154924920182281,136,148,AES|m0|p1|r1,0,1,1,1546323636,poisson_mixed,10.0
AES,full_noise_campaign,es_stdp_teacher_off,0,10,5,0,79.74000000000007,6.540821514498147,112,118,AES|m0|p1|r1,0,1,1,1546323636,poisson_mixed,10.0
AES,full_noise_campaign,es_stdp_teacher_off,0,11,5,1,98.47000000000014,7.305742589598439,144,155,AES|m0|p1|r1,0,1,1,1546323636,poisson_mixed,10.0
AES,full_noise_campaign,es_stdp_teacher_off,0,12,6,0,90.45000000000012,6.950983378393383,130,138,AES|m0|p1|r1,0,1,1,1546323636,poisson_mixed,10.0
AES,full_noise_campaign,es_stdp_teacher_off,0,13,6,1,88.24000000000008,6.874225561101948,126,134,AES|m0|p1|r1,0,1,1,1546323636,poisson_mixed,10.0
AES,full_noise_campaign,es_stdp_teacher_off,0,14,7,0,86.9200000000002,6.79230371731736,124,129,AES|m0|p1|r1,0,1,1,1546323636,poisson_mixed,10.0
AES,full_noise_campaign,es_stdp_teacher_off,0,15,7,1,91.43000000000023,6.980066524294765,132,138,AES|m0|p1|r1,0,1,1,1546323636,poisson_mixed,10.0
AES,full_noise_campaign,es_stdp_teacher_off,0,0,0,0,79.75999999999999,6.544582620852111,112,117,AES|m0|p1|r1,0,1,1,1213557689,poisson_mixed,25.0
AES,full_noise_campaign,es_stdp_teacher_off,0,1,0,1,101.75999999999999,7.467912646418825,144,158,AES|m0|p1|r1,0,1,1,1213557689,poisson_mixed,25.0
AES,full_noise_campaign,es_stdp_teacher_off,0,2,1,0,92.64000000000003,7.072697148939241,130,139,AES|m0|p1|r1,0,1,1,1213557689,poisson_mixed,25.0
AES,full_noise_campaign,es_stdp_teacher_off,0,3,1,1,91.22999999999998,7.059322738084215,126,136,AES|m0|p1|r1,0,1,1,1213557689,poisson_mixed,25.0
AES,full_noise_campaign,es_stdp_teacher_off,0,4,2,0,91.76999999999998,7.033445873015588,132,140,AES|m0|p1|r1,0,1,1,1213557689,poisson_mixed,25.0
AES,full_noise_campaign,es_stdp_teacher_off,0,5,2,1,90.94,7.082468839366009,124,135,AES|m0|p1|r1,0,1,1,1213557689,poisson_mixed,25.0
AES,full_noise_campaign,es_stdp_teacher_off,0,6,3,0,93.96000000000006,7.131217864864584,132,142,AES|m0|p1|r1,0,1,1,1213557689,poisson_mixed,25.0
AES,full_noise_campaign,es_stdp_teacher_off,0,7,3,1,88.68000000000022,6.942859780892965,124,133,AES|m0|p1|r1,0,1,1,1213557689,poisson_mixed,25.0
AES,full_noise_campaign,es_stdp_teacher_off,0,8,4,0,84.62000000000012,6.77356899829098,120,129,AES|m0|p1|r1,0,1,1,1213557689,poisson_mixed,25.0
AES,full_noise_campaign,es_stdp_teacher_off,0,9,4,1,94.04000000000015,7.14124959062026,136,148,AES|m0|p1|r1,0,1,1,1213557689,poisson_mixed,25.0
AES,full_noise_campaign,es_stdp_teacher_off,0,10,5,0,79.95000000000007,6.5834060803090875,112,118,AES|m0|p1|r1,0,1,1,1213557689,poisson_mixed,25.0
AES,full_noise_campaign,es_stdp_teacher_off,0,11,5,1,101.95000000000009,7.471423424433003,144,158,AES|m0|p1|r1,0,1,1,1213557689,poisson_mixed,25.0
AES,full_noise_campaign,es_stdp_teacher_off,0,12,6,0,91.18000000000006,7.011943571608897,130,139,AES|m0|p1|r1,0,1,1,1213557689,poisson_mixed,25.0
AES,full_noise_campaign,es_stdp_teacher_off,0,13,6,1,89.49000000000017,6.940992415890855,126,135,AES|m0|p1|r1,0,1,1,1213557689,poisson_mixed,25.0
AES,full_noise_campaign,es_stdp_teacher_off,0,14,7,0,87.32000000000005,6.815919758496839,124,129,AES|m0|p1|r1,0,1,1,1213557689,poisson_mixed,25.0
AES,full_noise_campaign,es_stdp_teacher_off,0,15,7,1,92.33,7.02775682905886,132,139,AES|m0|p1|r1,0,1,1,1213557689,poisson_mixed,25.0
AES,full_noise_campaign,es_stdp_teacher_off,0,0,0,0,81.75000000000009,6.728159232438484,112,120,AES|m0|p1|r1,0,1,1,1397330440,poisson_mixed,50.0
AES,full_noise_campaign,es_stdp_teacher_off,0,1,0,1,105.46000000000005,7.67080082687815,144,161,AES|m0|p1|r1,0,1,1,1397330440,poisson_mixed,50.0
AES,full_noise_campaign,es_stdp_teacher_off,0,2,1,0,93.61000000000003,7.137477882716262,130,140,AES|m0|p1|r1,0,1,1,1397330440,poisson_mixed,50.0
AES,full_noise_campaign,es_stdp_teacher_off,0,3,1,1,92.06000000000012,7.089452484942713,126,136,AES|m0|p1|r1,0,1,1,1397330440,poisson_mixed,50.0
AES,full_noise_campaign,es_stdp_teacher_off,0,4,2,0,95.95000000000022,7.325975946664806,132,145,AES|m0|p1|r1,0,1,1,1397330440,poisson_mixed,50.0
AES,full_noise_campaign,es_stdp_teacher_off,0,5,2,1,94.85000000000011,7.3596119727385485,124,138,AES|m0|p1|r1,0,1,1,1397330440,poisson_mixed,50.0
AES,full_noise_campaign,es_stdp_teacher_off,0,6,3,0,96.17000000000013,7.318421396311516,132,145,AES|m0|p1|r1,0,1,1,1397330440,poisson_mixed,50.0
AES,full_noise_campaign,es_stdp_teacher_off,0,7,3,1,91.81000000000009,7.122305176493648,124,135,AES|m0|p1|r1,0,1,1,1397330440,poisson_mixed,50.0
AES,full_noise_campaign,es_stdp_teacher_off,0,8,4,0,87.39,6.915623226815457,120,131,AES|m0|p1|r1,0,1,1,1397330440,poisson_mixed,50.0
AES,full_noise_campaign,es_stdp_teacher_off,0,9,4,1,95.81000000000013,7.282800438125483,136,149,AES|m0|p1|r1,0,1,1,1397330440,poisson_mixed,50.0
AES,full_noise_campaign,es_stdp_teacher_off,0,10,5,0,80.80999999999989,6.6244149883908126,112,119,AES|m0|p1|r1,0,1,1,1397330440,poisson_mixed,50.0
AES,full_noise_campaign,es_stdp_teacher_off,0,11,5,1,100.97000000000003,7.432185998169601,144,157,AES|m0|p1|r1,0,1,1,1397330440,poisson_mixed,50.0
AES,full_noise_campaign,es_stdp_teacher_off,0,12,6,0,94.51000000000002,7.2424935090495435,130,143,AES|m0|p1|r1,0,1,1,1397330440,poisson_mixed,50.0
AES,full_noise_campaign,es_stdp_teacher_off,0,13,6,1,92.04999999999993,7.104313723112509,126,138,AES|m0|p1|r1,0,1,1,1397330440,poisson_mixed,50.0
AES,full_noise_campaign,es_stdp_teacher_off,0,14,7,0,88.01000000000013,6.870040692894477,124,130,AES|m0|p1|r1,0,1,1,1397330440,poisson_mixed,50.0
AES,full_noise_campaign,es_stdp_teacher_off,0,15,7,1,94.53000000000031,7.161149354110896,132,141,AES|m0|p1|r1,0,1,1,1397330440,poisson_mixed,50.0
AES,full_noise_campaign,es_stdp_teacher_off,0,0,0,0,87.12999999999984,7.075871738452622,112,125,AES|m0|p1|r1,0,1,1,991113190,poisson_mixed,100.0
AES,full_noise_campaign,es_stdp_teacher_off,0,1,0,1,105.81000000000003,7.664899948048125,144,160,AES|m0|p1|r1,0,1,1,991113190,poisson_mixed,100.0
AES,full_noise_campaign,es_stdp_teacher_off,0,2,1,0,96.95000000000009,7.337694112738139,130,144,AES|m0|p1|r1,0,1,1,991113190,poisson_mixed,100.0
AES,full_noise_campaign,es_stdp_teacher_off,0,3,1,1,95.60000000000018,7.2789572827419935,126,141,AES|m0|p1|r1,0,1,1,991113190,poisson_mixed,100.0
AES,full_noise_campaign,es_stdp_teacher_off,0,4,2,0,97.44000000000014,7.365205005167719,132,146,AES|m0|p1|r1,0,1,1,991113190,poisson_mixed,100.0
AES,full_noise_campaign,es_stdp_teacher_off,0,5,2,1,93.46999999999996,7.260268129962308,124,136,AES|m0|p1|r1,0,1,1,991113190,poisson_mixed,100.0
AES,full_noise_campaign,es_stdp_teacher_off,0,6,3,0,99.96000000000002,7.488187494088347,132,146,AES|m0|p1|r1,0,1,1,991113190,poisson_mixed,100.0
AES,full_noise_campaign,es_stdp_teacher_off,0,7,3,1,91.18000000000005,7.154180947414072,124,136,AES|m0|p1|r1,0,1,1,991113190,poisson_mixed,100.0
AES,full_noise_campaign,es_stdp_teacher_off,0,8,4,0,88.30999999999997,7.032872505423863,120,133,AES|m0|p1|r1,0,1,1,991113190,poisson_mixed,100.0
AES,full_noise_campaign,es_stdp_teacher_off,0,9,4,1,102.89000000000019,7.6047816197079845,136,157,AES|m0|p1|r1,0,1,1,991113190,poisson_mixed,100.0
AES,full_noise_campaign,es_stdp_teacher_off,0,10,5,0,86.8300000000001,7.018955435845229,112,126,AES|m0|p1|r1,0,1,1,991113190,poisson_mixed,100.0
AES,full_noise_campaign,es_stdp_teacher_off,0,11,5,1,106.85000000000016,7.735426922126248,144,162,AES|m0|p1|r1,0,1,1,991113190,poisson_mixed,100.0
AES,full_noise_campaign,es_stdp_teacher_off,0,12,6,0,94.53000000000026,7.242042797082601,130,143,AES|m0|p1|r1,0,1,1,991113190,poisson_mixed,100.0
AES,full_noise_campaign,es_stdp_teacher_off,0,13,6,1,94.11999999999993,7.232723744266762,126,140,AES|m0|p1|r1,0,1,1,991113190,poisson_mixed,100.0
AES,full_noise_campaign,es_stdp_teacher_off,0,14,7,0,90.02999999999992,7.008744872275238,124,132,AES|m0|p1|r1,0,1,1,991113190,poisson_mixed,100.0
AES,full_noise_campaign,es_stdp_teacher_off,0,15,7,1,95.34000000000039,7.260934987786917,132,141,AES|m0|p1|r1,0,1,1,991113190,poisson_mixed,100.0
AES,full_noise_campaign,es_stdp_teacher_off,0,0,0,0,84.07999999999991,6.745599581673885,118,125,AES|m0|p2|r0,0,2,0,1632640040,none,0.0
AES,full_noise_campaign,es_stdp_teacher_off,0,1,0,1,95.41999999999987,7.182768180986323,138,149,AES|m0|p2|r0,0,2,0,1632640040,none,0.0
AES,full_noise_campaign,es_stdp_teacher_off,0,2,1,0,100.91000000000034,7.386463456250734,152,165,AES|m0|p2|r0,0,2,0,1632640040,none,0.0
AES,full_noise_campaign,es_stdp_teacher_off,0,3,1,1,74.11999999999988,6.313527569997776,104,110,AES|m0|p2|r0,0,2,0,1632640040,none,0.0
AES,full_noise_campaign,es_stdp_teacher_off,0,4,2,0,89.73000000000002,6.934616274977462,136,143,AES|m0|p2|r0,0,2,0,1632640040,none,0.0
AES,full_noise_campaign,es_stdp_teacher_off,0,5,2,1,83.00999999999995,6.707727589676134,120,128,AES|m0|p2|r0,0,2,0,1632640040,none,0.0
AES,full_noise_campaign,es_stdp_teacher_off,0,6,3,0,89.57000000000005,6.922990880541516,134,141,AES|m0|p2|r0,0,2,0,1632640040,none,0.0
AES,full_noise_campaign,es_stdp_teacher_off,0,7,3,1,84.15999999999985,6.703584498918697,122,130,AES|m0|p2|r0,0,2,0,1632640040,none,0.0
AES,full_noise_campaign,es_stdp_teacher_off,0,8,4,0,96.08999999999982,7.21332776598787,140,152,AES|m0|p2|r0,0,2,0,1632640040,none,0.0
AES,full_noise_campaign,es_stdp_teacher_off,0,9,4,1,79.27999999999966,6.518481588851374,116,121,AES|m0|p2|r0,0,2,0,1632640040,none,0.0
AES,full_noise_campaign,es_stdp_teacher_off,0,10,5,0,83.84999999999982,6.745109700154353,118,126,AES|m0|p2|r0,0,2,0,1632640040,none,0.0
AES,full_noise_campaign,es_stdp_teacher_off,0,11,5,1,95.06000000000012,7.177490044962927,138,148,AES|m0|p2|r0,0,2,0,1632640040,none,0.0
AES,full_noise_campaign,es_stdp_teacher_off,0,12,6,0,82.41000000000004,6.6590672124721175,116,123,AES|m0|p2|r0,0,2,0,1632640040,none,0.0
AES,full_noise_campaign,es_stdp_teacher_off,0,13,6,1,93.92999999999991,7.114063753328993,140,148,AES|m0|p2|r0,0,2,0,1632640040,none,0.0
AES,full_noise_campaign,es_stdp_teacher_off,0,14,7,0,76.13,6.399549405224347,108,114,AES|m0|p2|r0,0,2,0,1632640040,none,0.0
AES,full_noise_campaign,es_stdp_teacher_off,0,15,7,1,99.71000000000012,7.353606622656897,148,159,AES|m0|p2|r0,0,2,0,1632640040,none,0.0
AES,full_noise_campaign,es_stdp_teacher_off,0,0,0,0,83.47000000000006,6.723108925911196,118,125,AES|m0|p2|r0,0,2,0,592684512,poisson_excitatory,5.0
AES,full_noise_campaign,es_stdp_teacher_off,0,1,0,1,94.3699999999998,7.139679125258985,138,149,AES|m0|p2|r0,0,2,0,592684512,poisson_excitatory,5.0
AES,full_noise_campaign,es_stdp_teacher_off,0,2,1,0,100.15000000000018,7.351743808374732,152,165,AES|m0|p2|r0,0,2,0,592684512,poisson_excitatory,5.0
AES,full_noise_campaign,es_stdp_teacher_off,0,3,1,1,73.71999999999983,6.2831839455193546,104,110,AES|m0|p2|r0,0,2,0,592684512,poisson_excitatory,5.0
AES,full_noise_campaign,es_stdp_teacher_off,0,4,2,0,89.91000000000001,6.9546897868525575,136,144,AES|m0|p2|r0,0,2,0,592684512,poisson_excitatory,5.0
AES,full_noise_campaign,es_stdp_teacher_off,0,5,2,1,82.53999999999999,6.688757725836394,120,128,AES|m0|p2|r0,0,2,0,592684512,poisson_excitatory,5.0
AES,full_noise_campaign,es_stdp_teacher_off,0,6,3,0,92.49000000000015,7.10971400898983,134,145,AES|m0|p2|r0,0,2,0,592684512,poisson_excitatory,5.0
AES,full_noise_campaign,es_stdp_teacher_off,0,7,3,1,84.38000000000005,6.759828358517066,122,131,AES|m0|p2|r0,0,2,0,592684512,poisson_excitatory,5.0
AES,full_noise_campaign,es_stdp_teacher_off,0,8,4,0,96.54999999999987,7.247643858149448,140,153,AES|m0|p2|r0,0,2,0,592684512,poisson_excitatory,5.0
AES,full_noise_campaign,es_stdp_teacher_off,0,9,4,1,78.2399999999997,6.464281267082725,116,121,AES|m0|p2|r0,0,2,0,592684512,poisson_excitatory,5.0
AES,full_noise_campaign,es_stdp_teacher_off,0,10,5,0,83.35999999999974,6.73053408172631,118,126,AES|m0|p2|r0,0,2,0,592684512,poisson_excitatory,5.0
AES,full_noise_campaign,es_stdp_teacher_off,0,11,5,1,95.17000000000007,7.197509976744023,138,149,AES|m0|p2|r0,0,2,0,592684512,poisson_excitatory,5.0
AES,full_noise_campaign,es_stdp_teacher_off,0,12,6,0,82.03000000000016,6.660992988816015,116,123,AES|m0|p2|r0,0,2,0,592684512,poisson_excitatory,5.0
AES,full_noise_campaign,es_stdp_teacher_off,0,13,6,1,94.98999999999984,7.182652841435218,140,150,AES|m0|p2|r0,0,2,0,592684512,poisson_excitatory,5.0
AES,full_noise_campaign,es_stdp_teacher_off,0,14,7,0,76.00999999999995,6.419852776201123,108,114,AES|m0|p2|r0,0,2,0,592684512,poisson_excitatory,5.0
AES,full_noise_campaign,es_stdp_teacher_off,0,15,7,1,101.12000000000003,7.432587615068238,148,162,AES|m0|p2|r0,0,2,0,592684512,poisson_excitatory,5.0
AES,full_noise_campaign,es_stdp_teacher_off,0,0,0,0,85.26999999999987,6.827013655451069,118,127,AES|m0|p2|r0,0,2,0,459390202,poisson_excitatory,10.0
AES,full_noise_campaign,es_stdp_teacher_off,0,1,0,1,94.91000000000017,7.211651521892406,138,149,AES|m0|p2|r0,0,2,0,459390202,poisson_excitatory,10.0
AES,full_noise_campaign,es_stdp_teacher_off,0,2,1,0,103.55000000000024,7.591834501690069,152,169,AES|m0|p2|r0,0,2,0,459390202,poisson_excitatory,10.0
AES,full_noise_campaign,es_stdp_teacher_off,0,3,1,1,73.55999999999995,6.323132447101157,104,110,AES|m0|p2|r0,0,2,0,459390202,poisson_excitatory,10.0
AES,full_noise_campaign,es_stdp_teacher_off,0,4,2,0,90.2700000000001,6.982324375440795,136,145,AES|m0|p2|r0,0,2,0,459390202,poisson_excitatory,10.0
AES,full_noise_campaign,es_stdp_teacher_off,0,5,2,1,84.90999999999987,6.843412142654203,120,131,AES|m0|p2|r0,0,2,0,459390202,poisson_excitatory,10.0
AES,full_noise_campaign,es_stdp_teacher_off,0,6,3,0,90.14000000000014,6.993841850083002,134,143,AES|m0|p2|r0,0,2,0,459390202,poisson_excitatory,10.0
AES,full_noise_campaign,es_stdp_teacher_off,0,7,3,1,84.20000000000003,6.743986278197977,122,131,AES|m0|p2|r0,0,2,0,459390202,poisson_excitatory,10.0
AES,full_noise_campaign,es_stdp_teacher_off,0,8,4,0,96.20999999999988,7.275897265698013,140,153,AES|m0|p2|r0,0,2,0,459390202,poisson_excitatory,10.0
AES,full_noise_campaign,es_stdp_teacher_off,0,9,4,1,82.55999999999983,6.72952009861475,116,126,AES|m0|p2|r0,0,2,0,459390202,poisson_excitatory,10.0
AES,full_noise_campaign,es_stdp_teacher_off,0,10,5,0,83.62999999999995,6.778871110658413,118,127,AES|m0|p2|r0,0,2,0,459390202,poisson_excitatory,10.0
AES,full_noise_campaign,es_stdp_teacher_off,0,11,5,1,95.65999999999995,7.249150396001886,138,150,AES|m0|p2|r0,0,2,0,459390202,poisson_excitatory,10.0
AES,full_noise_campaign,es_stdp_teacher_off,0,12,6,0,82.13000000000015,6.687834236032819,116,124,AES|m0|p2|r0,0,2,0,459390202,poisson_excitatory,10.0
AES,full_noise_campaign,es_stdp_teacher_off,0,13,6,1,94.73999999999982,7.182829567123398,140,150,AES|m0|p2|r0,0,2,0,459390202,poisson_excitatory,10.0
AES,full_noise_campaign,es_stdp_teacher_off,0,14,7,0,75.96999999999977,6.408891632652753,108,115,AES|m0|p2|r0,0,2,0,459390202,poisson_excitatory,10.0
AES,full_noise_campaign,es_stdp_teacher_off,0,15,7,1,101.61000000000021,7.462492403527169,148,164,AES|m0|p2|r0,0,2,0,459390202,poisson_excitatory,10.0
AES,full_noise_campaign,es_stdp_teacher_off,0,0,0,0,86.47999999999999,6.983033460662986,118,130,AES|m0|p2|r0,0,2,0,253743605,poisson_excitatory,25.0
AES,full_noise_campaign,es_stdp_teacher_off,0,1,0,1,99.6100000000002,7.5144772154338435,138,157,AES|m0|p2|r0,0,2,0,253743605,poisson_excitatory,25.0
AES,full_noise_campaign,es_stdp_teacher_off,0,2,1,0,104.03000000000004,7.645278588002367,152,171,AES|m0|p2|r0,0,2,0,253743605,poisson_excitatory,25.0
AES,full_noise_campaign,es_stdp_teacher_off,0,3,1,1,74.9899999999998,6.41098968996523,104,113,AES|m0|p2|r0,0,2,0,253743605,poisson_excitatory,25.0
AES,full_noise_campaign,es_stdp_teacher_off,0,4,2,0,94.77000000000007,7.2462989876599915,136,151,AES|m0|p2|r0,0,2,0,253743605,poisson_excitatory,25.0
AES,full_noise_campaign,es_stdp_teacher_off,0,5,2,1,82.87999999999995,6.793772910588477,120,131,AES|m0|p2|r0,0,2,0,253743605,poisson_excitatory,25.0
AES,full_noise_campaign,es_stdp_teacher_off,0,6,3,0,93.83000000000025,7.2899290694078855,134,148,AES|m0|p2|r0,0,2,0,253743605,poisson_excitatory,25.0
AES,full_noise_campaign,es_stdp_teacher_off,0,7,3,1,87.66999999999997,7.041507746641346,122,136,AES|m0|p2|r0,0,2,0,253743605,poisson_excitatory,25.0
AES,full_noise_campaign,es_stdp_teacher_off,0,8,4,0,102.36000000000014,7.637374266291939,140,161,AES|m0|p2|r0,0,2,0,253743605,poisson_excitatory,25.0
AES,full_noise_campaign,es_stdp_teacher_off,0,9,4,1,83.00999999999993,6.808516403953318,116,129,AES|m0|p2|r0,0,2,0,253743605,poisson_excitatory,25.0
AES,full_noise_campaign,es_stdp_teacher_off,0,10,5,0,84.39999999999995,6.877571112218016,118,130,AES|m0|p2|r0,0,2,0,253743605,poisson_excitatory,25.0
AES,full_noise_campaign,es_stdp_teacher_off,0,11,5,1,97.24000000000012,7.41658849512945,138,154,AES|m0|p2|r0,0,2,0,253743605,poisson_excitatory,25.0
AES,full_noise_campaign,es_stdp_teacher_off,0,12,6,0,81.57999999999997,6.690165112106423,116,125,AES|m0|p2|r0,0,2,0,253743605,poisson_excitatory,25.0
AES,full_noise_campaign,es_stdp_teacher_off,0,13,6,1,98.09999999999998,7.419328473820697,140,156,AES|m0|p2|r0,0,2,0,253743605,poisson_excitatory,25.0
AES,full_noise_campaign,es_stdp_teacher_off,0,14,7,0,75.53000000000011,6.4174118071359825,108,115,AES|m0|p2|r0,0,2,0,253743605,poisson_excitatory,25.0
AES,full_noise_campaign,es_stdp_teacher_off,0,15,7,1,101.96,7.495179440010535,148,166,AES|m0|p2|r0,0,2,0,253743605,poisson_excitatory,25.0
AES,full_noise_campaign,es_stdp_teacher_off,0,0,0,0,91.61000000000004,7.35355584679652,118,139,AES|m0|p2|r0,0,2,0,335752130,poisson_excitatory,50.0
AES,full_noise_campaign,es_stdp_teacher_off,0,1,0,1,105.28000000000004,7.941304081901485,138,167,AES|m0|p2|r0,0,2,0,335752130,poisson_excitatory,50.0
AES,full_noise_campaign,es_stdp_teacher_off,0,2,1,0,115.99000000000001,8.34921824302829,152,187,AES|m0|p2|r0,0,2,0,335752130,poisson_excitatory,50.0
AES,full_noise_campaign,es_stdp_teacher_off,0,3,1,1,81.87999999999987,6.98083520010576,104,122,AES|m0|p2|r0,0,2,0,335752130,poisson_excitatory,50.0
AES,full_noise_campaign,es_stdp_teacher_off,0,4,2,0,105.24000000000017,7.947843318823817,136,167,AES|m0|p2|r0,0,2,0,335752130,poisson_excitatory,50.0
AES,full_noise_campaign,es_stdp_teacher_off,0,5,2,1,95.25,7.584545714781656,120,145,AES|m0|p2|r0,0,2,0,335752130,poisson_excitatory,50.0
AES,full_noise_campaign,es_stdp_teacher_off,0,6,3,0,103.91000000000024,7.823671867252267,134,161,AES|m0|p2|r0,0,2,0,335752130,poisson_excitatory,50.0
AES,full_noise_campaign,es_stdp_teacher_off,0,7,3,1,99.01999999999994,7.810536900963744,122,150,AES|m0|p2|r0,0,2,0,335752130,poisson_excitatory,50.0
AES,full_noise_campaign,es_stdp_teacher_off,0,8,4,0,108.62,8.11152680780951,140,170,AES|m0|p2|r0,0,2,0,335752130,poisson_excitatory,50.0
AES,full_noise_campaign,es_stdp_teacher_off,0,9,4,1,91.02999999999987,7.361539887166078,116,139,AES|m0|p2|r0,0,2,0,335752130,poisson_excitatory,50.0
AES,full_noise_campaign,es_stdp_teacher_off,0,10,5,0,88.93999999999983,7.236263101487393,118,138,AES|m0|p2|r0,0,2,0,335752130,poisson_excitatory,50.0
AES,full_noise_campaign,es_stdp_teacher_off,0,11,5,1,105.31000000000004,7.931105995167891,138,167,AES|m0|p2|r0,0,2,0,335752130,poisson_excitatory,50.0
AES,full_noise_campaign,es_stdp_teacher_off,0,12,6,0,94.27000000000012,7.6534726346684,116,142,AES|m0|p2|r0,0,2,0,335752130,poisson_excitatory,50.0
AES,full_noise_campaign,es_stdp_teacher_off,0,13,6,1,109.31999999999995,8.081841496068593,140,169,AES|m0|p2|r0,0,2,0,335752130,poisson_excitatory,50.0
AES,full_noise_campaign,es_stdp_teacher_off,0,14,7,0,85.66999999999969,7.117262801798196,108,130,AES|m0|p2|r0,0,2,0,335752130,poisson_excitatory,50.0
AES,full_noise_campaign,es_stdp_teacher_off,0,15,7,1,112.84000000000017,8.226301614587689,148,179,AES|m0|p2|r0,0,2,0,335752130,poisson_excitatory,50.0
AES,full_noise_campaign,es_stdp_teacher_off,0,0,0,0,115.57999999999988,8.721856399731685,118,167,AES|m0|p2|r0,0,2,0,1029886019,poisson_excitatory,100.0
AES,full_noise_campaign,es_stdp_teacher_off,0,1,0,1,133.8399999999999,9.50566096944032,138,201,AES|m0|p2|r0,0,2,0,1029886019,poisson_excitatory,100.0
AES,full_noise_campaign,es_stdp_teacher_off,0,2,1,0,144.0,9.863825324189166,152,224,AES|m0|p2|r0,0,2,0,1029886019,poisson_excitatory,100.0
AES,full_noise_campaign,es_stdp_teacher_off,0,3,1,1,101.77000000000002,8.349503266172345,104,149,AES|m0|p2|r0,0,2,0,1029886019,poisson_excitatory,100.0
AES,full_noise_campaign,es_stdp_teacher_off,0,4,2,0,135.04000000000016,9.610476505807856,136,202,AES|m0|p2|r0,0,2,0,1029886019,poisson_excitatory,100.0
AES,full_noise_campaign,es_stdp_teacher_off,0,5,2,1,118.39000000000014,8.945207640306293,120,174,AES|m0|p2|r0,0,2,0,1029886019,poisson_excitatory,100.0
AES,full_noise_campaign,es_stdp_teacher_off,0,6,3,0,129.89000000000004,9.555730207360574,134,199,AES|m0|p2|r0,0,2,0,1029886019,poisson_excitatory,100.0
AES,full_noise_campaign,es_stdp_teacher_off,0,7,3,1,116.58999999999976,8.839091460902376,122,174,AES|m0|p2|r0,0,2,0,1029886019,poisson_excitatory,100.0
AES,full_noise_campaign,es_stdp_teacher_off,0,8,4,0,127.4699999999998,9.306989759105285,140,201,AES|m0|p2|r0,0,2,0,1029886019,poisson_excitatory,100.0
AES,full_noise_campaign,es_stdp_teacher_off,0,9,4,1,117.50999999999985,9.024026859040859,116,172,AES|m0|p2|r0,0,2,0,1029886019,poisson_excitatory,100.0
AES,full_noise_campaign,es_stdp_teacher_off,0,10,5,0,112.04999999999981,8.590855502740283,118,166,AES|m0|p2|r0,0,2,0,1029886019,poisson_excitatory,100.0
AES,full_noise_campaign,es_stdp_teacher_off,0,11,5,1,136.19999999999985,9.580186440855867,138,205,AES|m0|p2|r0,0,2,0,1029886019,poisson_excitatory,100.0
AES,full_noise_campaign,es_stdp_teacher_off,0,12,6,0,114.59000000000005,8.926651416727882,116,169,AES|m0|p2|r0,0,2,0,1029886019,poisson_excitatory,100.0
AES,full_noise_campaign,es_stdp_teacher_off,0,13,6,1,133.76999999999992,9.438618448560884,140,201,AES|m0|p2|r0,0,2,0,1029886019,poisson_excitatory,100.0
AES,full_noise_campaign,es_stdp_teacher_off,0,14,7,0,103.80999999999986,8.320221763586572,108,152,AES|m0|p2|r0,0,2,0,1029886019,poisson_excitatory,100.0
AES,full_noise_campaign,es_stdp_teacher_off,0,15,7,1,142.64999999999986,9.863531152656284,148,220,AES|m0|p2|r0,0,2,0,1029886019,poisson_excitatory,100.0
AES,full_noise_campaign,es_stdp_teacher_off,0,0,0,0,84.81000000000007,6.768284363196915,118,125,AES|m0|p2|r0,0,2,0,2109651536,poisson_inhibitory,5.0
AES,full_noise_campaign,es_stdp_teacher_off,0,1,0,1,96.58000000000001,7.203471007315986,138,149,AES|m0|p2|r0,0,2,0,2109651536,poisson_inhibitory,5.0
AES,full_noise_campaign,es_stdp_teacher_off,0,2,1,0,101.74000000000021,7.403108302680856,152,165,AES|m0|p2|r0,0,2,0,2109651536,poisson_inhibitory,5.0
AES,full_noise_campaign,es_stdp_teacher_off,0,3,1,1,74.70999999999981,6.341089423582818,104,110,AES|m0|p2|r0,0,2,0,2109651536,poisson_inhibitory,5.0
AES,full_noise_campaign,es_stdp_teacher_off,0,4,2,0,91.38000000000005,7.013324069664609,136,144,AES|m0|p2|r0,0,2,0,2109651536,poisson_inhibitory,5.0
AES,full_noise_campaign,es_stdp_teacher_off,0,5,2,1,83.71000000000004,6.733735095862222,120,128,AES|m0|p2|r0,0,2,0,2109651536,poisson_inhibitory,5.0
