algorithm,experiment,condition,trial,rail,bit_index,bit_value,victor_purpura,van_rossum,l1_spike_count,l3_spike_count,noise_seed,noise_type,noise_rate_hz
ChaCha20,teaching_ablation,full_network,3,5,2,1,142.40000000000018,11.32655647756357,120,224,1037333582,poisson_excitatory,10.0
ChaCha20,teaching_ablation,full_network,3,6,3,0,127.81000000000014,10.7754939043295,110,203,1037333582,poisson_excitatory,10.0
ChaCha20,teaching_ablation,full_network,3,7,3,1,144.86999999999995,11.45574335109414,124,230,1037333582,poisson_excitatory,10.0
ChaCha20,teaching_ablation,full_network,3,8,4,0,145.34,11.499265416919647,122,229,1037333582,poisson_excitatory,10.0
ChaCha20,teaching_ablation,full_network,3,9,4,1,135.22999999999996,11.22021112245668,112,213,1037333582,poisson_excitatory,10.0
ChaCha20,teaching_ablation,full_network,3,10,5,0,156.11000000000007,12.121862816488475,126,244,1037333582,poisson_excitatory,10.0
ChaCha20,teaching_ablation,full_network,3,11,5,1,123.23999999999992,10.447018334939084,108,195,1037333582,poisson_excitatory,10.0
ChaCha20,teaching_ablation,full_network,3,12,6,0,148.25999999999974,11.789377318159257,114,225,1037333582,poisson_excitatory,10.0
ChaCha20,teaching_ablation,full_network,3,13,6,1,142.2300000000002,11.366192690381505,120,224,1037333582,poisson_excitatory,10.0
ChaCha20,teaching_ablation,full_network,3,14,7,0,132.63000000000008,10.976738040518958,110,205,1037333582,poisson_excitatory,10.0
ChaCha20,teaching_ablation,full_network,3,15,7,1,144.73000000000005,11.411361556441575,124,229,1037333582,poisson_excitatory,10.0
ChaCha20,teaching_ablation,es_stdp_teacher_off,4,0,0,0,80.27000000000004,6.61531398214824,116,125,1938065589,poisson_excitatory,10.0
ChaCha20,teaching_ablation,es_stdp_teacher_off,4,1,0,1,82.14999999999996,6.697319932050092,118,128,1938065589,poisson_excitatory,10.0
ChaCha20,teaching_ablation,es_stdp_teacher_off,4,2,1,0,86.84000000000005,6.881243012846757,130,141,1938065589,poisson_excitatory,10.0
ChaCha20,teaching_ablation,es_stdp_teacher_off,4,3,1,1,73.35999999999996,6.312642310929374,104,112,1938065589,poisson_excitatory,10.0
ChaCha20,teaching_ablation,es_stdp_teacher_off,4,4,2,0,78.57,6.496751566876453,114,122,1938065589,poisson_excitatory,10.0
ChaCha20,teaching_ablation,es_stdp_teacher_off,4,5,2,1,79.94999999999987,6.516385614731931,120,127,1938065589,poisson_excitatory,10.0
ChaCha20,teaching_ablation,es_stdp_teacher_off,4,6,3,0,78.02000000000002,6.499631368206167,110,116,1938065589,poisson_excitatory,10.0
ChaCha20,teaching_ablation,es_stdp_teacher_off,4,7,3,1,86.82999999999994,6.873484758119567,124,134,1938065589,poisson_excitatory,10.0
ChaCha20,teaching_ablation,es_stdp_teacher_off,4,8,4,0,85.95000000000016,6.878883359488199,122,135,1938065589,poisson_excitatory,10.0
ChaCha20,teaching_ablation,es_stdp_teacher_off,4,9,4,1,78.14,6.546896958989471,112,121,1938065589,poisson_excitatory,10.0
ChaCha20,teaching_ablation,es_stdp_teacher_off,4,10,5,0,86.25000000000006,6.843368439822787,126,135,1938065589,poisson_excitatory,10.0
ChaCha20,teaching_ablation,es_stdp_teacher_off,4,11,5,1,73.32000000000006,6.277759575665572,108,112,1938065589,poisson_excitatory,10.0
ChaCha20,teaching_ablation,es_stdp_teacher_off,4,12,6,0,79.49000000000014,6.587703181649742,114,122,1938065589,poisson_excitatory,10.0
ChaCha20,teaching_ablation,es_stdp_teacher_off,4,13,6,1,83.34000000000012,6.737019716191391,120,130,1938065589,poisson_excitatory,10.0
ChaCha20,teaching_ablation,es_stdp_teacher_off,4,14,7,0,78.52999999999994,6.506973868641963,110,116,1938065589,poisson_excitatory,10.0
ChaCha20,teaching_ablation,es_stdp_teacher_off,4,15,7,1,82.77999999999997,6.659356287015545,124,128,1938065589,poisson_excitatory,10.0
ChaCha20,teaching_ablation,es_static_teacher_off,4,0,0,0,73.85999999999997,6.283465976448455,116,117,1938065589,poisson_excitatory,10.0
ChaCha20,teaching_ablation,es_static_teacher_off,4,1,0,1,76.86000000000007,6.390651825839408,118,121,1938065589,poisson_excitatory,10.0
ChaCha20,teaching_ablation,es_static_teacher_off,4,2,1,0,80.74000000000005,6.569987818417567,130,133,1938065589,poisson_excitatory,10.0
ChaCha20,teaching_ablation,es_static_teacher_off,4,3,1,1,67.13,5.944201760306985,104,105,1938065589,poisson_excitatory,10.0
ChaCha20,teaching_ablation,es_static_teacher_off,4,4,2,0,74.93000000000002,6.30929493350344,114,117,1938065589,poisson_excitatory,10.0
ChaCha20,teaching_ablation,es_static_teacher_off,4,5,2,1,77.51000000000013,6.393473312299011,120,123,1938065589,poisson_excitatory,10.0
ChaCha20,teaching_ablation,es_static_teacher_off,4,6,3,0,72.63000000000017,6.113700601920454,110,110,1938065589,poisson_excitatory,10.0
ChaCha20,teaching_ablation,es_static_teacher_off,4,7,3,1,78.6799999999999,6.369256255920233,124,125,1938065589,poisson_excitatory,10.0
ChaCha20,teaching_ablation,es_static_teacher_off,4,8,4,0,78.73000000000016,6.468828897184167,122,127,1938065589,poisson_excitatory,10.0
ChaCha20,teaching_ablation,es_static_teacher_off,4,9,4,1,71.63,6.14699055099013,112,113,1938065589,poisson_excitatory,10.0
ChaCha20,teaching_ablation,es_static_teacher_off,4,10,5,0,79.41000000000021,6.44920461380148,126,127,1938065589,poisson_excitatory,10.0
ChaCha20,teaching_ablation,es_static_teacher_off,4,11,5,1,70.56000000000002,6.083936585922348,108,109,1938065589,poisson_excitatory,10.0
ChaCha20,teaching_ablation,es_static_teacher_off,4,12,6,0,72.5999999999999,6.19025596552085,114,114,1938065589,poisson_excitatory,10.0
ChaCha20,teaching_ablation,es_static_teacher_off,4,13,6,1,75.71000000000011,6.320340459690717,120,121,1938065589,poisson_excitatory,10.0
ChaCha20,teaching_ablation,es_static_teacher_off,4,14,7,0,74.91,6.260435217177384,110,111,1938065589,poisson_excitatory,10.0
ChaCha20,teaching_ablation,es_static_teacher_off,4,15,7,1,80.66999999999999,6.533496225052724,124,125,1938065589,poisson_excitatory,10.0
ChaCha20,teaching_ablation,default_stdp_teacher_off,4,0,0,0,87.82999999999991,7.329000951052036,128,128,1938065589,poisson_excitatory,10.0
ChaCha20,teaching_ablation,default_stdp_teacher_off,4,1,0,1,89.59000000000023,7.372165468553523,130,129,1938065589,poisson_excitatory,10.0
ChaCha20,teaching_ablation,default_stdp_teacher_off,4,2,1,0,93.15000000000002,7.396675922440196,145,145,1938065589,poisson_excitatory,10.0
ChaCha20,teaching_ablation,default_stdp_teacher_off,4,3,1,1,80.01999999999998,6.980995199076303,113,107,1938065589,poisson_excitatory,10.0
ChaCha20,teaching_ablation,default_stdp_teacher_off,4,4,2,0,87.34999999999992,7.323399050008999,125,122,1938065589,poisson_excitatory,10.0
ChaCha20,teaching_ablation,default_stdp_teacher_off,4,5,2,1,90.16000000000008,7.32366615471945,132,128,1938065589,poisson_excitatory,10.0
ChaCha20,teaching_ablation,default_stdp_teacher_off,4,6,3,0,85.60999999999986,7.249829382300886,121,120,1938065589,poisson_excitatory,10.0
ChaCha20,teaching_ablation,default_stdp_teacher_off,4,7,3,1,91.04999999999981,7.394712849912599,136,132,1938065589,poisson_excitatory,10.0
ChaCha20,teaching_ablation,default_stdp_teacher_off,4,8,4,0,91.55999999999999,7.426972911347181,135,135,1938065589,poisson_excitatory,10.0
ChaCha20,teaching_ablation,default_stdp_teacher_off,4,9,4,1,86.11999999999998,7.2143545805113085,125,123,1938065589,poisson_excitatory,10.0
ChaCha20,teaching_ablation,default_stdp_teacher_off,4,10,5,0,94.80000000000003,7.461348737001063,140,140,1938065589,poisson_excitatory,10.0
ChaCha20,teaching_ablation,default_stdp_teacher_off,4,11,5,1,84.44000000000007,7.181728637571388,117,109,1938065589,poisson_excitatory,10.0
ChaCha20,teaching_ablation,default_stdp_teacher_off,4,12,6,0,89.16999999999992,7.405352979441806,125,124,1938065589,poisson_excitatory,10.0
ChaCha20,teaching_ablation,default_stdp_teacher_off,4,13,6,1,93.14000000000003,7.430557685448112,132,129,1938065589,poisson_excitatory,10.0
ChaCha20,teaching_ablation,default_stdp_teacher_off,4,14,7,0,89.8700000000002,7.456244193104324,120,117,1938065589,poisson_excitatory,10.0
ChaCha20,teaching_ablation,default_stdp_teacher_off,4,15,7,1,94.95999999999991,7.588506403567543,136,131,1938065589,poisson_excitatory,10.0
ChaCha20,teaching_ablation,teacher_assisted_then_off,4,0,0,0,88.43999999999991,7.089275469628965,116,135,1938065589,poisson_excitatory,10.0
ChaCha20,teaching_ablation,teacher_assisted_then_off,4,1,0,1,91.23999999999991,7.245222511795404,118,139,1938065589,poisson_excitatory,10.0
ChaCha20,teaching_ablation,teacher_assisted_then_off,4,2,1,0,97.62000000000006,7.450329119369075,130,154,1938065589,poisson_excitatory,10.0
ChaCha20,teaching_ablation,teacher_assisted_then_off,4,3,1,1,78.68999999999984,6.637199296034791,104,120,1938065589,poisson_excitatory,10.0
ChaCha20,teaching_ablation,teacher_assisted_then_off,4,4,2,0,86.70999999999984,7.025466138892962,114,132,1938065589,poisson_excitatory,10.0
ChaCha20,teaching_ablation,teacher_assisted_then_off,4,5,2,1,92.42999999999991,7.236006158595788,120,141,1938065589,poisson_excitatory,10.0
ChaCha20,teaching_ablation,teacher_assisted_then_off,4,6,3,0,87.11999999999983,7.066977855604985,110,128,1938065589,poisson_excitatory,10.0
ChaCha20,teaching_ablation,teacher_assisted_then_off,4,7,3,1,96.79000000000005,7.4256990192365935,124,147,1938065589,poisson_excitatory,10.0
ChaCha20,teaching_ablation,teacher_assisted_then_off,4,8,4,0,95.39,7.463909306012878,122,148,1938065589,poisson_excitatory,10.0
ChaCha20,teaching_ablation,teacher_assisted_then_off,4,9,4,1,85.86999999999989,7.009068344708224,112,131,1938065589,poisson_excitatory,10.0
ChaCha20,teaching_ablation,teacher_assisted_then_off,4,10,5,0,97.3,7.498753527508279,126,149,1938065589,poisson_excitatory,10.0
ChaCha20,teaching_ablation,teacher_assisted_then_off,4,11,5,1,81.9200000000001,6.767575465984198,108,123,1938065589,poisson_excitatory,10.0
ChaCha20,teaching_ablation,teacher_assisted_then_off,4,12,6,0,84.94999999999992,6.920207324004089,114,130,1938065589,poisson_excitatory,10.0
ChaCha20,teaching_ablation,teacher_assisted_then_off,4,13,6,1,91.06000000000003,7.200560092669597,120,140,1938065589,poisson_excitatory,10.0
ChaCha20,teaching_ablation,teacher_assisted_then_off,4,14,7,0,84.39999999999995,6.897124869966648,110,124,1938065589,poisson_excitatory,10.0
ChaCha20,teaching_ablation,teacher_assisted_then_off,4,15,7,1,96.47000000000033,7.409422116831681,124,144,1938065589,poisson_excitatory,10.0
ChaCha20,teaching_ablation,teacher_only,4,0,0,0,58.959999999999894,5.957437447909284,116,116,1938065589,poisson_excitatory,10.0
ChaCha20,teaching_ablation,teacher_only,4,1,0,1,59.540000000000084,6.006334647387992,118,118,1938065589,poisson_excitatory,10.0
ChaCha20,teaching_ablation,teacher_only,4,2,1,0,63.16000000000026,6.195076413636671,130,130,1938065589,poisson_excitatory,10.0
ChaCha20,teaching_ablation,teacher_only,4,3,1,1,53.40999999999998,5.661709101318487,104,104,1938065589,poisson_excitatory,10.0
ChaCha20,teaching_ablation,teacher_only,4,4,2,0,58.340000000000046,5.950117441719411,114,114,1938065589,poisson_excitatory,10.0
ChaCha20,teaching_ablation,teacher_only,4,5,2,1,59.930000000000156,6.041365053329444,120,120,1938065589,poisson_excitatory,10.0
ChaCha20,teaching_ablation,teacher_only,4,6,3,0,58.28000000000014,5.8680227799627405,110,110,1938065589,poisson_excitatory,10.0
ChaCha20,teaching_ablation,teacher_only,4,7,3,1,63.15,6.138217386309242,124,124,1938065589,poisson_excitatory,10.0
ChaCha20,teaching_ablation,teacher_only,4,8,4,0,60.59,6.059481993471446,122,122,1938065589,poisson_excitatory,10.0
ChaCha20,teaching_ablation,teacher_only,4,9,4,1,56.88000000000009,5.847893713331536,112,112,1938065589,poisson_excitatory,10.0
ChaCha20,teaching_ablation,teacher_only,4,10,5,0,62.920000000000186,6.182347902834888,126,126,1938065589,poisson_excitatory,10.0
ChaCha20,teaching_ablation,teacher_only,4,11,5,1,56.7400000000002,5.818889293102495,108,108,1938065589,poisson_excitatory,10.0
ChaCha20,teaching_ablation,teacher_only,4,12,6,0,58.470000000000105,5.950203323030966,114,114,1938065589,poisson_excitatory,10.0
ChaCha20,teaching_ablation,teacher_only,4,13,6,1,60.1100000000001,6.0566230120590845,120,120,1938065589,poisson_excitatory,10.0
ChaCha20,teaching_ablation,teacher_only,4,14,7,0,59.13000000000012,5.947771439913206,110,110,1938065589,poisson_excitatory,10.0
ChaCha20,teaching_ablation,teacher_only,4,15,7,1,63.83000000000007,6.2187145490587525,124,124,1938065589,poisson_excitatory,10.0
ChaCha20,teaching_ablation,full_network,4,0,0,0,137.17999999999998,11.137441723379693,116,216,1938065589,poisson_excitatory,10.0
ChaCha20,teaching_ablation,full_network,4,1,0,1,142.80000000000015,11.504141075467299,118,224,1938065589,poisson_excitatory,10.0
ChaCha20,teaching_ablation,full_network,4,2,1,0,157.27000000000004,12.084940750664483,130,249,1938065589,poisson_excitatory,10.0
ChaCha20,teaching_ablation,full_network,4,3,1,1,121.74999999999991,10.462273969260314,104,192,1938065589,poisson_excitatory,10.0
ChaCha20,teaching_ablation,full_network,4,4,2,0,136.67999999999998,11.208100724938204,114,214,1938065589,poisson_excitatory,10.0
ChaCha20,teaching_ablation,full_network,4,5,2,1,144.29000000000016,11.471657269984794,120,226,1938065589,poisson_excitatory,10.0
ChaCha20,teaching_ablation,full_network,4,6,3,0,126.83999999999992,10.707249106486476,110,202,1938065589,poisson_excitatory,10.0
ChaCha20,teaching_ablation,full_network,4,7,3,1,144.37999999999997,11.440632768350865,124,230,1938065589,poisson_excitatory,10.0
ChaCha20,teaching_ablation,full_network,4,8,4,0,150.26000000000008,11.908190134396312,122,235,1938065589,poisson_excitatory,10.0
ChaCha20,teaching_ablation,full_network,4,9,4,1,132.59999999999994,11.046327716304935,112,210,1938065589,poisson_excitatory,10.0
ChaCha20,teaching_ablation,full_network,4,10,5,0,156.16000000000003,12.08756878763478,126,244,1938065589,poisson_excitatory,10.0
ChaCha20,teaching_ablation,full_network,4,11,5,1,120.20000000000019,10.233878695016946,108,192,1938065589,poisson_excitatory,10.0
ChaCha20,teaching_ablation,full_network,4,12,6,0,142.5900000000001,11.5393425808021,114,220,1938065589,poisson_excitatory,10.0
ChaCha20,teaching_ablation,full_network,4,13,6,1,141.4800000000001,11.275700479382124,120,223,1938065589,poisson_excitatory,10.0
ChaCha20,teaching_ablation,full_network,4,14,7,0,131.73000000000013,10.91437006552024,110,204,1938065589,poisson_excitatory,10.0
ChaCha20,teaching_ablation,full_network,4,15,7,1,146.01999999999978,11.476118016998887,124,230,1938065589,poisson_excitatory,10.0
ChaCha20,teaching_ablation,es_stdp_teacher_off,5,0,0,0,80.8499999999999,6.651049724855312,116,126,1443829936,poisson_excitatory,10.0
ChaCha20,teaching_ablation,es_stdp_teacher_off,5,1,0,1,79.73000000000015,6.567237017444425,118,125,1443829936,poisson_excitatory,10.0
ChaCha20,teaching_ablation,es_stdp_teacher_off,5,2,1,0,88.99000000000018,7.000029601912317,130,143,1443829936,poisson_excitatory,10.0
ChaCha20,teaching_ablation,es_stdp_teacher_off,5,3,1,1,73.68000000000002,6.345230861668393,104,112,1443829936,poisson_excitatory,10.0
ChaCha20,teaching_ablation,es_stdp_teacher_off,5,4,2,0,81.18999999999984,6.648442909671148,114,124,1443829936,poisson_excitatory,10.0
ChaCha20,teaching_ablation,es_stdp_teacher_off,5,5,2,1,81.86999999999985,6.645151959804872,120,129,1443829936,poisson_excitatory,10.0
ChaCha20,teaching_ablation,es_stdp_teacher_off,5,6,3,0,78.00000000000001,6.483154568869208,110,116,1443829936,poisson_excitatory,10.0
ChaCha20,teaching_ablation,es_stdp_teacher_off,5,7,3,1,86.25999999999989,6.852776968343206,124,133,1443829936,poisson_excitatory,10.0
ChaCha20,teaching_ablation,es_stdp_teacher_off,5,8,4,0,84.53999999999995,6.786418691156263,122,133,1443829936,poisson_excitatory,10.0
ChaCha20,teaching_ablation,es_stdp_teacher_off,5,9,4,1,78.33000000000008,6.551450732523493,112,121,1443829936,poisson_excitatory,10.0
ChaCha20,teaching_ablation,es_stdp_teacher_off,5,10,5,0,87.82999999999991,6.925846636657974,126,136,1443829936,poisson_excitatory,10.0
ChaCha20,teaching_ablation,es_stdp_teacher_off,5,11,5,1,74.2200000000001,6.3526634297061415,108,113,1443829936,poisson_excitatory,10.0
ChaCha20,teaching_ablation,es_stdp_teacher_off,5,12,6,0,79.29000000000025,6.579674741510278,114,122,1443829936,poisson_excitatory,10.0
ChaCha20,teaching_ablation,es_stdp_teacher_off,5,13,6,1,82.7400000000001,6.704195515525106,120,129,1443829936,poisson_excitatory,10.0
ChaCha20,teaching_ablation,es_stdp_teacher_off,5,14,7,0,79.19000000000007,6.523653810849844,110,117,1443829936,poisson_excitatory,10.0
ChaCha20,teaching_ablation,es_stdp_teacher_off,5,15,7,1,82.60000000000011,6.630505550590483,124,128,1443829936,poisson_excitatory,10.0
ChaCha20,teaching_ablation,es_static_teacher_off,5,0,0,0,74.45999999999982,6.3011496692075415,116,118,1443829936,poisson_excitatory,10.0
ChaCha20,teaching_ablation,es_static_teacher_off,5,1,0,1,75.15000000000013,6.287091570490743,118,119,1443829936,poisson_excitatory,10.0
ChaCha20,teaching_ablation,es_static_teacher_off,5,2,1,0,80.73000000000002,6.548444118512558,130,133,1443829936,poisson_excitatory,10.0
ChaCha20,teaching_ablation,es_static_teacher_off,5,3,1,1,67.45999999999998,5.961599491054925,104,105,1443829936,poisson_excitatory,10.0
ChaCha20,teaching_ablation,es_static_teacher_off,5,4,2,0,76.50000000000016,6.371759149052576,114,118,1443829936,poisson_excitatory,10.0
ChaCha20,teaching_ablation,es_static_teacher_off,5,5,2,1,76.80000000000014,6.377341710458839,120,122,1443829936,poisson_excitatory,10.0
ChaCha20,teaching_ablation,es_static_teacher_off,5,6,3,0,73.61999999999996,6.170167678093832,110,111,1443829936,poisson_excitatory,10.0
ChaCha20,teaching_ablation,es_static_teacher_off,5,7,3,1,79.39999999999999,6.453446462237555,124,125,1443829936,poisson_excitatory,10.0
ChaCha20,teaching_ablation,es_static_teacher_off,5,8,4,0,78.84,6.4972364179850475,122,126,1443829936,poisson_excitatory,10.0
ChaCha20,teaching_ablation,es_static_teacher_off,5,9,4,1,71.60999999999996,6.141963556674434,112,113,1443829936,poisson_excitatory,10.0
ChaCha20,teaching_ablation,es_static_teacher_off,5,10,5,0,81.09999999999995,6.561228722939292,126,128,1443829936,poisson_excitatory,10.0
ChaCha20,teaching_ablation,es_static_teacher_off,5,11,5,1,72.58999999999988,6.235320429901808,108,111,1443829936,poisson_excitatory,10.0
ChaCha20,teaching_ablation,es_static_teacher_off,5,12,6,0,72.64999999999992,6.203013061022727,114,114,1443829936,poisson_excitatory,10.0
ChaCha20,teaching_ablation,es_static_teacher_off,5,13,6,1,76.06000000000012,6.32841415734434,120,121,1443829936,poisson_excitatory,10.0
ChaCha20,teaching_ablation,es_static_teacher_off,5,14,7,0,75.47999999999999,6.302067135644108,110,112,1443829936,poisson_excitatory,10.0
ChaCha20,teaching_ablation,es_static_teacher_off,5,15,7,1,81.80000000000015,6.554453645933986,124,126,1443829936,poisson_excitatory,10.0
ChaCha20,teaching_ablation,default_stdp_teacher_off,5,0,0,0,88.27999999999986,7.335910729776291,128,128,1443829936,poisson_excitatory,10.0
ChaCha20,teaching_ablation,default_stdp_teacher_off,5,1,0,1,89.50000000000026,7.373106982842037,130,128,1443829936,poisson_excitatory,10.0
ChaCha20,teaching_ablation,default_stdp_teacher_off,5,2,1,0,93.54000000000012,7.417153319842665,145,145,1443829936,poisson_excitatory,10.0
ChaCha20,teaching_ablation,default_stdp_teacher_off,5,3,1,1,81.33,7.044339893886785,113,108,1443829936,poisson_excitatory,10.0
ChaCha20,teaching_ablation,default_stdp_teacher_off,5,4,2,0,88.4099999999999,7.366125535231294,125,123,1443829936,poisson_excitatory,10.0
ChaCha20,teaching_ablation,default_stdp_teacher_off,5,5,2,1,90.2700000000001,7.333221514544154,132,128,1443829936,poisson_excitatory,10.0
ChaCha20,teaching_ablation,default_stdp_teacher_off,5,6,3,0,85.59999999999991,7.2391583326808995,121,120,1443829936,poisson_excitatory,10.0
ChaCha20,teaching_ablation,default_stdp_teacher_off,5,7,3,1,90.10999999999977,7.384305268244815,136,131,1443829936,poisson_excitatory,10.0
ChaCha20,teaching_ablation,default_stdp_teacher_off,5,8,4,0,91.55999999999996,7.447947084513594,135,135,1443829936,poisson_excitatory,10.0
ChaCha20,teaching_ablation,default_stdp_teacher_off,5,9,4,1,85.50999999999985,7.1989949986528465,125,125,1443829936,poisson_excitatory,10.0
ChaCha20,teaching_ablation,default_stdp_teacher_off,5,10,5,0,94.86000000000004,7.46532798592392,140,140,1443829936,poisson_excitatory,10.0
ChaCha20,teaching_ablation,default_stdp_teacher_off,5,11,5,1,84.51000000000005,7.190275420706688,117,109,1443829936,poisson_excitatory,10.0
ChaCha20,teaching_ablation,default_stdp_teacher_off,5,12,6,0,90.65000000000006,7.458043318663087,125,125,1443829936,poisson_excitatory,10.0
ChaCha20,teaching_ablation,default_stdp_teacher_off,5,13,6,1,93.08999999999986,7.439123474638213,132,129,1443829936,poisson_excitatory,10.0
ChaCha20,teaching_ablation,default_stdp_teacher_off,5,14,7,0,89.92000000000024,7.438455650871508,120,118,1443829936,poisson_excitatory,10.0
ChaCha20,teaching_ablation,default_stdp_teacher_off,5,15,7,1,93.69999999999999,7.544409282283541,136,130,1443829936,poisson_excitatory,10.0
ChaCha20,teaching_ablation,teacher_assisted_then_off,5,0,0,0,89.85999999999991,7.184850767375134,116,137,1443829936,poisson_excitatory,10.0
ChaCha20,teaching_ablation,teacher_assisted_then_off,5,1,0,1,89.50000000000016,7.145170496941958,118,137,1443829936,poisson_excitatory,10.0
ChaCha20,teaching_ablation,teacher_assisted_then_off,5,2,1,0,97.81999999999998,7.485553414098914,130,155,1443829936,poisson_excitatory,10.0
ChaCha20,teaching_ablation,teacher_assisted_then_off,5,3,1,1,78.70999999999995,6.661317939143641,104,120,1443829936,poisson_excitatory,10.0
ChaCha20,teaching_ablation,teacher_assisted_then_off,5,4,2,0,88.09,7.106180040524415,114,134,1443829936,poisson_excitatory,10.0
ChaCha20,teaching_ablation,teacher_assisted_then_off,5,5,2,1,91.36999999999989,7.189788981562374,120,140,1443829936,poisson_excitatory,10.0
ChaCha20,teaching_ablation,teacher_assisted_then_off,5,6,3,0,87.26999999999983,7.072933135795181,110,128,1443829936,poisson_excitatory,10.0
ChaCha20,teaching_ablation,teacher_assisted_then_off,5,7,3,1,97.56000000000004,7.48868394711552,124,147,1443829936,poisson_excitatory,10.0
ChaCha20,teaching_ablation,teacher_assisted_then_off,5,8,4,0,96.95,7.53871849025021,122,148,1443829936,poisson_excitatory,10.0
ChaCha20,teaching_ablation,teacher_assisted_then_off,5,9,4,1,85.75999999999976,7.004387695199692,112,131,1443829936,poisson_excitatory,10.0
ChaCha20,teaching_ablation,teacher_assisted_then_off,5,10,5,0,97.20999999999971,7.515233678353337,126,149,1443829936,poisson_excitatory,10.0
ChaCha20,teaching_ablation,teacher_assisted_then_off,5,11,5,1,79.45000000000007,6.637579497158252,108,121,1443829936,poisson_excitatory,10.0
ChaCha20,teaching_ablation,teacher_assisted_then_off,5,12,6,0,85.3499999999999,6.942103030383995,114,130,1443829936,poisson_excitatory,10.0
ChaCha20,teaching_ablation,teacher_assisted_then_off,5,13,6,1,92.21000000000012,7.250632093670164,120,141,1443829936,poisson_excitatory,10.0
ChaCha20,teaching_ablation,teacher_assisted_then_off,5,14,7,0,85.30999999999995,6.952324900584598,110,125,1443829936,poisson_excitatory,10.0
ChaCha20,teaching_ablation,teacher_assisted_then_off,5,15,7,1,95.51999999999997,7.331376936021489,124,143,1443829936,poisson_excitatory,10.0
ChaCha20,teaching_ablation,teacher_only,5,0,0,0,58.959999999999894,5.957437447909284,116,116,1443829936,poisson_excitatory,10.0
ChaCha20,teaching_ablation,teacher_only,5,1,0,1,59.540000000000084,6.006334647387992,118,118,1443829936,poisson_excitatory,10.0
ChaCha20,teaching_ablation,teacher_only,5,2,1,0,63.16000000000026,6.195076413636671,130,130,1443829936,poisson_excitatory,10.0
ChaCha20,teaching_ablation,teacher_only,5,3,1,1,53.40999999999998,5.661709101318487,104,104,1443829936,poisson_excitatory,10.0
ChaCha20,teaching_ablation,teacher_only,5,4,2,0,58.340000000000046,5.950117441719411,114,114,1443829936,poisson_excitatory,10.0
ChaCha20,teaching_ablation,teacher_only,5,5,2,1,59.930000000000156,6.041365053329444,120,120,1443829936,poisson_excitatory,10.0
ChaCha20,teaching_ablation,teacher_only,5,6,3,0,58.28000000000014,5.8680227799627405,110,110,1443829936,poisson_excitatory,10.0
ChaCha20,teaching_ablation,teacher_only,5,7,3,1,63.15,6.138217386309242,124,124,1443829936,poisson_excitatory,10.0
ChaCha20,teaching_ablation,teacher_only,5,8,4,0,60.59,6.059481993471446,122,122,1443829936,poisson_excitatory,10.0
ChaCha20,teaching_ablation,teacher_only,5,9,4,1,56.88000000000009,5.847893713331536,112,112,1443829936,poisson_excitatory,10.0
ChaCha20,teaching_ablation,teacher_only,5,10,5,0,62.920000000000186,6.182347902834888,126,126,1443829936,poisson_excitatory,10.0
ChaCha20,teaching_ablation,teacher_only,5,11,5,1,56.7400000000002,5.818889293102495,108,108,1443829936,poisson_excitatory,10.0
ChaCha20,teaching_ablation,teacher_only,5,12,6,0,58.470000000000105,5.950203323030966,114,114,1443829936,poisson_excitatory,10.0
ChaCha20,teaching_ablation,teacher_only,5,13,6,1,60.1100000000001,6.0566230120590845,120,120,1443829936,poisson_excitatory,10.0
ChaCha20,teaching_ablation,teacher_only,5,14,7,0,59.13000000000012,5.947771439913206,110,110,1443829936,poisson_excitatory,10.0
ChaCha20,teaching_ablation,teacher_only,5,15,7,1,63.83000000000007,6.2187145490587525,124,124,1443829936,poisson_excitatory,10.0
ChaCha20,teaching_ablation,full_network,5,0,0,0,137.82999999999998,11.207928502977012,116,217,1443829936,poisson_excitatory,10.0
ChaCha20,teaching_ablation,full_network,5,1,0,1,141.10999999999999,11.367750361519358,118,222,1443829936,poisson_excitatory,10.0
ChaCha20,teaching_ablation,full_network,5,2,1,0,160.09000000000015,12.241753639248431,130,252,1443829936,poisson_excitatory,10.0
ChaCha20,teaching_ablation,full_network,5,3,1,1,120.91000000000005,10.424496385553821,104,191,1443829936,poisson_excitatory,10.0
ChaCha20,teaching_ablation,full_network,5,4,2,0,138.7799999999999,11.347079428066058,114,216,1443829936,poisson_excitatory,10.0
ChaCha20,teaching_ablation,full_network,5,5,2,1,143.32000000000014,11.387775552804694,120,225,1443829936,poisson_excitatory,10.0
ChaCha20,teaching_ablation,full_network,5,6,3,0,128.12000000000012,10.792580954730331,110,203,1443829936,poisson_excitatory,10.0
ChaCha20,teaching_ablation,full_network,5,7,3,1,145.72,11.513203085775611,124,231,1443829936,poisson_excitatory,10.0
ChaCha20,teaching_ablation,full_network,5,8,4,0,149.6899999999999,11.811899269120842,122,234,1443829936,poisson_excitatory,10.0
ChaCha20,teaching_ablation,full_network,5,9,4,1,131.17,10.930755173399142,112,208,1443829936,poisson_excitatory,10.0
ChaCha20,teaching_ablation,full_network,5,10,5,0,158.41999999999993,12.198987896670399,126,246,1443829936,poisson_excitatory,10.0
ChaCha20,teaching_ablation,full_network,5,11,5,1,122.85000000000018,10.437140612195256,108,194,1443829936,poisson_excitatory,10.0
